component,location,carrier,0
Load,DE0 1,residential rural heat,
Load,DE0 1,residential urban decentral heat,
Load,DE0 1,services rural heat,
Load,DE0 1,services urban decentral heat,
Load,DE0 1,urban central heat,
Load,DK0 0,H2 for industry,
Load,DK0 0,agriculture electricity,
Load,DK0 0,agriculture heat,
Load,DK0 0,agriculture machinery electric,
Load,DK0 0,electricity,
Load,DK0 0,industry electricity,
Load,DK0 0,land transport EV,
Load,DK0 0,low-temperature heat for industry,
Load,DK0 0,residential rural heat,
Load,DK0 0,residential urban decentral heat,
Load,DK0 0,services rural heat,
Load,DK0 0,services urban decentral heat,
Load,DK0 0,urban central heat,
Load,DK1 0,H2 for industry,
Load,DK1 0,agriculture electricity,
Load,DK1 0,agriculture heat,
Load,DK1 0,agriculture machinery electric,
Load,DK1 0,electricity,
Load,DK1 0,industry electricity,
Load,DK1 0,land transport EV,
Load,DK1 0,low-temperature heat for industry,
Load,DK1 0,residential rural heat,
Load,DK1 0,residential urban decentral heat,
Load,DK1 0,services rural heat,
Load,DK1 0,services urban decentral heat,
Load,DK1 0,urban central heat,
Load,EE0 0,H2 for industry,
Load,EE0 0,agriculture electricity,
Load,EE0 0,agriculture heat,
Load,EE0 0,agriculture machinery electric,
Load,EE0 0,electricity,
Load,EE0 0,industry electricity,
Load,EE0 0,land transport EV,
Load,EE0 0,low-temperature heat for industry,
Load,EE0 0,residential rural heat,
Load,EE0 0,residential urban decentral heat,
Load,EE0 0,services rural heat,
Load,EE0 0,services urban decentral heat,
Load,EE0 0,urban central heat,
Load,ES0 0,H2 for industry,
Load,ES0 0,agriculture electricity,
Load,ES0 0,agriculture heat,
Load,ES0 0,agriculture machinery electric,
Load,ES0 0,electricity,
Load,ES0 0,industry electricity,
Load,ES0 0,land transport EV,
Load,ES0 0,low-temperature heat for industry,
Load,ES0 0,residential rural heat,
Load,ES0 0,residential urban decentral heat,
Load,ES0 0,services rural heat,
Load,ES0 0,services urban decentral heat,
Load,ES0 0,urban central heat,
Load,ES6 0,H2 for industry,
Load,ES6 0,agriculture electricity,
Load,ES6 0,agriculture heat,
Load,ES6 0,agriculture machinery electric,
Load,ES6 0,electricity,
Load,ES6 0,industry electricity,
Load,ES6 0,land transport EV,
Load,ES6 0,low-temperature heat for industry,
Load,ES6 0,residential rural heat,
Load,ES6 0,residential urban decentral heat,
Load,ES6 0,services rural heat,
Load,ES6 0,services urban decentral heat,
Load,ES6 0,urban central heat,
Load,EU,agriculture machinery oil,
Load,EU,gas for industry,
Load,EU,industry methanol,
Load,EU,kerosene for aviation,
Load,EU,naphtha for industry,
Load,EU,process emissions,
Load,EU,shipping methanol,
Load,EU,solid biomass for industry,
Load,FI1 0,H2 for industry,
Load,FI1 0,agriculture electricity,
Load,FI1 0,agriculture heat,
Load,FI1 0,agriculture machinery electric,
Load,FI1 0,electricity,
Load,FI1 0,industry electricity,
Load,FI1 0,land transport EV,
Load,FI1 0,low-temperature heat for industry,
Load,FI1 0,residential rural heat,
Load,FI1 0,residential urban decentral heat,
Load,FI1 0,services rural heat,
Load,FI1 0,services urban decentral heat,
Load,FI1 0,urban central heat,
Load,FR0 0,H2 for industry,
Load,FR0 0,agriculture electricity,
Load,FR0 0,agriculture heat,
Load,FR0 0,agriculture machinery electric,
Load,FR0 0,electricity,
Load,FR0 0,industry electricity,
Load,FR0 0,land transport EV,
Load,FR0 0,low-temperature heat for industry,
Load,FR0 0,residential rural heat,
Load,FR0 0,residential urban decentral heat,
Load,FR0 0,services rural heat,
Load,FR0 0,services urban decentral heat,
Load,FR0 0,urban central heat,
Load,FR5 0,H2 for industry,
Load,FR5 0,agriculture electricity,
Load,FR5 0,agriculture heat,
Load,FR5 0,agriculture machinery electric,
Load,FR5 0,electricity,
Load,FR5 0,industry electricity,
Load,FR5 0,land transport EV,
Load,FR5 0,low-temperature heat for industry,
Load,FR5 0,residential rural heat,
Load,FR5 0,residential urban decentral heat,
Load,FR5 0,services rural heat,
Load,FR5 0,services urban decentral heat,
Load,GB2 0,H2 for industry,
Load,GB2 0,agriculture electricity,
Load,GB2 0,agriculture heat,
Load,GB2 0,agriculture machinery electric,
Load,GB2 0,electricity,
Load,GB2 0,industry electricity,
Load,GB2 0,land transport EV,
Load,GB2 0,low-temperature heat for industry,
Load,GB2 0,residential rural heat,
Load,GB2 0,residential urban decentral heat,
Load,GB2 0,services rural heat,
Load,GB2 0,services urban decentral heat,
Load,GB2 0,urban central heat,
Load,GB3 0,H2 for industry,
Load,GB3 0,agriculture electricity,
Load,GB3 0,agriculture heat,
Load,GB3 0,agriculture machinery electric,
Load,GB3 0,electricity,
Load,GB3 0,industry electricity,
Load,GB3 0,land transport EV,
Load,GB3 0,low-temperature heat for industry,
Load,GB3 0,residential rural heat,
Load,GB3 0,residential urban decentral heat,
Load,GB3 0,services rural heat,
Load,GB3 0,services urban decentral heat,
Load,GB3 0,urban central heat,
Load,GR0 0,H2 for industry,
Load,GR0 0,agriculture electricity,
Load,GR0 0,agriculture heat,
Load,GR0 0,agriculture machinery electric,
Load,GR0 0,electricity,
Load,GR0 0,industry electricity,
Load,GR0 0,land transport EV,
Load,GR0 0,low-temperature heat for industry,
Load,GR0 0,residential rural heat,
Load,GR0 0,residential urban decentral heat,
Load,GR0 0,services rural heat,
Load,GR0 0,services urban decentral heat,
Load,GR0 0,urban central heat,
Load,HR0 0,H2 for industry,
Load,HR0 0,agriculture electricity,
Load,HR0 0,agriculture heat,
Load,HR0 0,agriculture machinery electric,
Load,HR0 0,electricity,
Load,HR0 0,industry electricity,
Load,HR0 0,land transport EV,
Load,HR0 0,low-temperature heat for industry,
Load,HR0 0,residential rural heat,
Load,HR0 0,residential urban decentral heat,
Load,HR0 0,services rural heat,
Load,HR0 0,services urban decentral heat,
Load,HR0 0,urban central heat,
Load,HU0 0,H2 for industry,
Load,HU0 0,agriculture electricity,
Load,HU0 0,agriculture heat,
Load,HU0 0,agriculture machinery electric,
Load,HU0 0,electricity,
Load,HU0 0,industry electricity,
Load,HU0 0,land transport EV,
Load,HU0 0,low-temperature heat for industry,
Load,HU0 0,residential rural heat,
Load,HU0 0,residential urban decentral heat,
Load,HU0 0,services rural heat,
Load,HU0 0,services urban decentral heat,
Load,HU0 0,urban central heat,
Load,IE3 0,H2 for industry,
Load,IE3 0,agriculture electricity,
Load,IE3 0,agriculture heat,
Load,IE3 0,agriculture machinery electric,
Load,IE3 0,electricity,
Load,IE3 0,industry electricity,
Load,IE3 0,land transport EV,
Load,IE3 0,low-temperature heat for industry,
Load,IE3 0,residential rural heat,
Load,IE3 0,residential urban decentral heat,
Load,IE3 0,services rural heat,
Load,IE3 0,services urban decentral heat,
Load,IE3 0,urban central heat,
Load,IT0 0,H2 for industry,
Load,IT0 0,agriculture electricity,
Load,IT0 0,agriculture heat,
Load,IT0 0,agriculture machinery electric,
Load,IT0 0,electricity,
Load,IT0 0,industry electricity,
Load,IT0 0,land transport EV,
Load,IT0 0,low-temperature heat for industry,
Load,IT0 0,residential rural heat,
Load,IT0 0,residential urban decentral heat,
Load,IT0 0,services rural heat,
Load,IT0 0,services urban decentral heat,
Load,IT0 0,urban central heat,
Load,IT4 0,H2 for industry,
Load,IT4 0,agriculture electricity,
Load,IT4 0,agriculture heat,
Load,IT4 0,agriculture machinery electric,
Load,IT4 0,electricity,
Load,IT4 0,industry electricity,
Load,IT4 0,land transport EV,
Load,IT4 0,low-temperature heat for industry,
Load,IT4 0,residential rural heat,
Load,IT4 0,residential urban decentral heat,
Load,IT4 0,services rural heat,
Load,IT4 0,services urban decentral heat,
Load,IT4 0,urban central heat,
Load,LT0 0,H2 for industry,
Load,LT0 0,agriculture electricity,
Load,LT0 0,agriculture heat,
Load,LT0 0,agriculture machinery electric,
Load,LT0 0,electricity,
Load,LT0 0,industry electricity,
Load,LT0 0,land transport EV,
Load,LT0 0,low-temperature heat for industry,
Load,LT0 0,residential rural heat,
Load,LT0 0,residential urban decentral heat,
Load,LT0 0,services rural heat,
Load,LT0 0,services urban decentral heat,
Load,LT0 0,urban central heat,
Load,LU0 0,H2 for industry,
Load,LU0 0,agriculture electricity,
Load,LU0 0,agriculture heat,
Load,LU0 0,agriculture machinery electric,
Load,LU0 0,electricity,
Load,LU0 0,industry electricity,
Load,LU0 0,land transport EV,
Load,LU0 0,low-temperature heat for industry,
Load,LU0 0,residential rural heat,
Load,LU0 0,residential urban decentral heat,
Load,LU0 0,services rural heat,
Load,LU0 0,services urban decentral heat,
Load,LU0 0,urban central heat,
Load,LV0 0,H2 for industry,
Load,LV0 0,agriculture electricity,
Load,LV0 0,agriculture heat,
Load,LV0 0,agriculture machinery electric,
Load,LV0 0,electricity,
Load,LV0 0,industry electricity,
Load,LV0 0,land transport EV,
Load,LV0 0,low-temperature heat for industry,
Load,LV0 0,residential rural heat,
Load,LV0 0,residential urban decentral heat,
Load,LV0 0,services rural heat,
Load,LV0 0,services urban decentral heat,
Load,LV0 0,urban central heat,
Load,ME0 0,H2 for industry,
Load,ME0 0,agriculture electricity,
Load,ME0 0,agriculture heat,
Load,ME0 0,agriculture machinery electric,
Load,ME0 0,electricity,
Load,ME0 0,industry electricity,
Load,ME0 0,land transport EV,
Load,ME0 0,low-temperature heat for industry,
Load,ME0 0,residential rural heat,
Load,ME0 0,residential urban decentral heat,
Load,ME0 0,services rural heat,
Load,ME0 0,services urban decentral heat,
Load,ME0 0,urban central heat,
Load,MK0 0,H2 for industry,
Load,MK0 0,agriculture electricity,
Load,MK0 0,agriculture heat,
Load,MK0 0,agriculture machinery electric,
Load,MK0 0,electricity,
Load,MK0 0,industry electricity,
Load,MK0 0,land transport EV,
Load,MK0 0,low-temperature heat for industry,
Load,MK0 0,residential rural heat,
Load,MK0 0,residential urban decentral heat,
Load,MK0 0,services rural heat,
Load,MK0 0,services urban decentral heat,
Load,MK0 0,urban central heat,
Load,NL0 0,H2 for industry,
Load,NL0 0,agriculture electricity,
Load,NL0 0,agriculture heat,
Load,NL0 0,agriculture machinery electric,
Load,NL0 0,electricity,
Load,NL0 0,industry electricity,
Load,NL0 0,land transport EV,
Load,NL0 0,low-temperature heat for industry,
Load,NL0 0,residential rural heat,
Load,NL0 0,residential urban decentral heat,
Load,NL0 0,services rural heat,
Load,NL0 0,services urban decentral heat,
Load,NL0 0,urban central heat,
Load,NO1 0,H2 for industry,
Load,NO1 0,agriculture electricity,
Load,NO1 0,agriculture heat,
Load,NO1 0,agriculture machinery electric,
Load,NO1 0,electricity,
Load,NO1 0,industry electricity,
Load,NO1 0,land transport EV,
Load,NO1 0,low-temperature heat for industry,
Load,NO1 0,residential rural heat,
Load,NO1 0,residential urban decentral heat,
Load,NO1 0,services rural heat,
Load,NO1 0,services urban decentral heat,
Load,NO1 0,urban central heat,
Load,PL0 0,H2 for industry,
Load,PL0 0,agriculture electricity,
Load,PL0 0,agriculture heat,
Load,PL0 0,agriculture machinery electric,
Load,PL0 0,electricity,
Load,PL0 0,industry electricity,
Load,PL0 0,land transport EV,
Load,PL0 0,low-temperature heat for industry,
Load,PL0 0,residential rural heat,
Load,PL0 0,residential urban decentral heat,
Load,PL0 0,services rural heat,
Load,PL0 0,services urban decentral heat,
Load,PL0 0,urban central heat,
Load,PT0 0,H2 for industry,
Load,PT0 0,agriculture electricity,
Load,PT0 0,agriculture heat,
Load,PT0 0,agriculture machinery electric,
Load,PT0 0,electricity,
Load,PT0 0,industry electricity,
Load,PT0 0,land transport EV,
Load,PT0 0,low-temperature heat for industry,
Load,PT0 0,residential rural heat,
Load,PT0 0,residential urban decentral heat,
Load,PT0 0,services rural heat,
Load,PT0 0,services urban decentral heat,
Load,PT0 0,urban central heat,
Load,RO0 0,H2 for industry,
Load,RO0 0,agriculture electricity,
Load,RO0 0,agriculture heat,
Load,RO0 0,agriculture machinery electric,
Load,RO0 0,electricity,
Load,RO0 0,industry electricity,
Load,RO0 0,land transport EV,
Load,RO0 0,low-temperature heat for industry,
Load,RO0 0,residential rural heat,
Load,RO0 0,residential urban decentral heat,
Load,RO0 0,services rural heat,
Load,RO0 0,services urban decentral heat,
Load,RO0 0,urban central heat,
Load,RS0 0,H2 for industry,
Load,RS0 0,agriculture electricity,
Load,RS0 0,agriculture heat,
Load,RS0 0,agriculture machinery electric,
Load,RS0 0,electricity,
Load,RS0 0,industry electricity,
Load,RS0 0,land transport EV,
Load,RS0 0,low-temperature heat for industry,
Load,RS0 0,residential rural heat,
Load,RS0 0,residential urban decentral heat,
Load,RS0 0,services rural heat,
Load,RS0 0,services urban decentral heat,
Load,RS0 0,urban central heat,
Load,SE1 0,H2 for industry,
Load,SE1 0,agriculture electricity,
Load,SE1 0,agriculture heat,
Load,SE1 0,agriculture machinery electric,
Load,SE1 0,electricity,
Load,SE1 0,industry electricity,
Load,SE1 0,land transport EV,
Load,SE1 0,low-temperature heat for industry,
Load,SE1 0,residential rural heat,
Load,SE1 0,residential urban decentral heat,
Load,SE1 0,services rural heat,
Load,SE1 0,services urban decentral heat,
Load,SE1 0,urban central heat,
Load,SI0 0,H2 for industry,
Load,SI0 0,agriculture electricity,
Load,SI0 0,agriculture heat,
Load,SI0 0,agriculture machinery electric,
Load,SI0 0,electricity,
Load,SI0 0,industry electricity,
Load,SI0 0,land transport EV,
Load,SI0 0,low-temperature heat for industry,
Load,SI0 0,residential rural heat,
Load,SI0 0,residential urban decentral heat,
Load,SI0 0,services rural heat,
Load,SI0 0,services urban decentral heat,
Load,SI0 0,urban central heat,
Load,SK0 0,H2 for industry,
Load,SK0 0,agriculture electricity,
Load,SK0 0,agriculture heat,
Load,SK0 0,agriculture machinery electric,
Load,SK0 0,electricity,
Load,SK0 0,industry electricity,
Load,SK0 0,land transport EV,
Load,SK0 0,low-temperature heat for industry,
Load,SK0 0,residential rural heat,
Load,SK0 0,residential urban decentral heat,
Load,SK0 0,services rural heat,
Load,SK0 0,services urban decentral heat,
Load,SK0 0,urban central heat,
Load,XK0 0,H2 for industry,
Load,XK0 0,agriculture electricity,
Load,XK0 0,agriculture heat,
Load,XK0 0,agriculture machinery electric,
Load,XK0 0,electricity,
Load,XK0 0,industry electricity,
Load,XK0 0,land transport EV,
Load,XK0 0,low-temperature heat for industry,
Load,XK0 0,residential rural heat,
Load,XK0 0,residential urban decentral heat,
Load,XK0 0,services rural heat,
Load,XK0 0,services urban decentral heat,
Load,XK0 0,urban central heat,
StorageUnit,AL0 0,hydro,0.33438316673567164
StorageUnit,AT0 0,PHS,0.549719465238625
StorageUnit,AT0 0,hydro,0.42116363895321063
StorageUnit,BA0 0,PHS,0.05198225
StorageUnit,BA0 0,hydro,0.41158259937975755
StorageUnit,BE0 0,PHS,0.07271652905198776
StorageUnit,BE0 0,hydro,0.513669088473555
StorageUnit,BG0 0,PHS,0.2026683912037037
StorageUnit,BG0 0,hydro,0.2015841601130307
StorageUnit,CH0 0,PHS,0.34755520161329795
StorageUnit,CH0 0,hydro,0.23432187060094195
StorageUnit,CZ0 0,PHS,0.04257841138397556
StorageUnit,CZ0 0,hydro,0.3891496066993579
StorageUnit,DE0 0,PHS,0.059276803660779205
StorageUnit,DE0 1,PHS,0.06405932574041392
StorageUnit,ES0 0,PHS,0.44093009262037647
StorageUnit,ES0 0,hydro,0.24502770305777627
StorageUnit,ES6 0,PHS,0.23770050276887203
StorageUnit,ES6 0,hydro,0.24011546233686004
StorageUnit,FI1 0,hydro,0.4923547395388557
StorageUnit,FR0 0,PHS,0.15453111357256077
StorageUnit,FR0 0,hydro,0.443256476709606
StorageUnit,FR5 0,hydro,0.4322656015942617
StorageUnit,GB3 0,PHS,0.22159031818181818
StorageUnit,GB3 0,hydro,0.12476975169300226
StorageUnit,GR0 0,PHS,0.11329972818311874
StorageUnit,GR0 0,hydro,0.23395372174590803
StorageUnit,HR0 0,PHS,0.2544712250712251
StorageUnit,HR0 0,hydro,0.5057934895077367
StorageUnit,HU0 0,hydro,0.4416725
StorageUnit,IE3 0,PHS,0.11511630102040817
StorageUnit,IE3 0,hydro,0.21582
StorageUnit,IT0 0,PHS,0.23869804203261308
StorageUnit,IT0 0,hydro,0.4256492352423768
StorageUnit,IT4 0,PHS,0.136207743902439
StorageUnit,IT4 0,hydro,0.41761323529411765
StorageUnit,LT0 0,PHS,0.16121996666666666
StorageUnit,LU0 0,PHS,0.0827508655332303
StorageUnit,ME0 0,PHS,0.08803162866449511
StorageUnit,ME0 0,hydro,0.496843034429979
StorageUnit,MK0 0,hydro,0.2376208894878706
StorageUnit,NO1 0,PHS,0.7097534784464362
StorageUnit,NO1 0,hydro,0.4069796407967557
StorageUnit,PL0 0,PHS,0.08988363029827316
StorageUnit,PL0 0,hydro,0.6768111099202021
StorageUnit,PT0 0,PHS,0.42359162630639813
StorageUnit,PT0 0,hydro,0.3103724432770761
StorageUnit,RO0 0,hydro,0.1927135938911536
StorageUnit,RS0 0,PHS,0.08062464169381107
StorageUnit,RS0 0,hydro,0.36380303759017846
StorageUnit,SE1 0,PHS,0.7749016304347826
StorageUnit,SE1 0,hydro,0.4728653478756847
StorageUnit,SI0 0,PHS,0.0852968888888889
StorageUnit,SI0 0,hydro,0.4332379249900206
StorageUnit,SK0 0,PHS,0.07632506200457131
StorageUnit,SK0 0,hydro,0.2959436614730878
StorageUnit,XK0 0,hydro,0.18355657142857143
Generator,AL0 0,load,0.0
Generator,AL0 0,offwind-ac,0.18241472235021433
Generator,AL0 0,offwind-dc,0.2615074000622056
Generator,AL0 0,onwind,0.040246617313018346
Generator,AL0 0,ror,0.31305746887966807
Generator,AL0 0,solar,0.1311461708316719
Generator,AL0 0,solar rooftop,0.12149577678178904
Generator,AL0 0,solar-hsat,0.1147776092107188
Generator,AT0 0,load,0.0
Generator,AT0 0,onwind,0.09606167425595376
Generator,AT0 0,ror,0.44860825768897267
Generator,AT0 0,solar,0.115036861017543
Generator,AT0 0,solar rooftop,0.11333172307742627
Generator,AT0 0,solar-hsat,0.09967831436560665
Generator,BA0 0,load,0.0
Generator,BA0 0,offwind-ac,0.09970224600223693
Generator,BA0 0,onwind,0.02959259184169978
Generator,BA0 0,solar,0.12617755646729503
Generator,BA0 0,solar rooftop,0.08750676246458727
Generator,BA0 0,solar-hsat,0.10210732229822038
Generator,BE0 0,load,0.0
Generator,BE0 0,nuclear,0.5709213836963402
Generator,BE0 0,offwind-ac,0.4404690060286558
Generator,BE0 0,offwind-dc,0.47416239566810786
Generator,BE0 0,onwind,0.26677163505336926
Generator,BE0 0,ror,0.4914105383447761
Generator,BE0 0,solar,0.10779987674759851
Generator,BE0 0,solar rooftop,0.07361824590209927
Generator,BE0 0,solar-hsat,0.08791190128631658
Generator,BG0 0,load,0.0
Generator,BG0 0,nuclear,0.5621010744130521
Generator,BG0 0,offwind-ac,0.23615525557004186
Generator,BG0 0,offwind-dc,0.2894770005917578
Generator,BG0 0,onwind,0.09600232277118978
Generator,BG0 0,ror,0.17014556159420288
Generator,BG0 0,solar,0.13804453878407064
Generator,BG0 0,solar rooftop,0.08835735801137998
Generator,BG0 0,solar-hsat,0.10526301967066733
Generator,CH0 0,load,0.0
Generator,CH0 0,nuclear,0.518392947957281
Generator,CH0 0,onwind,0.023682129803982585
Generator,CH0 0,ror,0.23448872427414819
Generator,CH0 0,solar,0.13396009378636828
Generator,CH0 0,solar rooftop,0.12622265644976324
Generator,CH0 0,solar-hsat,0.10787594012468335
Generator,CZ0 0,load,0.0
Generator,CZ0 0,nuclear,0.5482008309273995
Generator,CZ0 0,onwind,0.1418713258262892
Generator,CZ0 0,ror,0.34496740696030814
Generator,CZ0 0,solar,0.09855701287741622
Generator,CZ0 0,solar rooftop,0.07099121070662621
Generator,CZ0 0,solar-hsat,0.08951110395467461
Generator,DE0 0,load,0.0
Generator,DE0 0,nuclear,0.6301559836128146
Generator,DE0 0,offwind-ac,0.45107899901895826
Generator,DE0 0,offwind-dc,0.5722380710176709
Generator,DE0 0,onwind,0.24060054831256683
Generator,DE0 0,ror,0.44525898079203247
Generator,DE0 0,solar,0.10380731335263166
Generator,DE0 0,solar rooftop,0.07630581392293528
Generator,DE0 0,solar-hsat,0.09202441736457252
Generator,DE0 1,load,0.0
Generator,DE0 1,nuclear,0.619377747717281
Generator,DE0 1,offwind-ac,0.42797683275664283
Generator,DE0 1,offwind-dc,0.4540579324396744
Generator,DE0 1,onwind,0.15193969417351852
Generator,DE0 1,ror,0.448743393521178
Generator,DE0 1,solar,0.10857461135214791
Generator,DE0 1,solar rooftop,0.0726931291574222
Generator,DE0 1,solar-hsat,0.08922967051318037
Generator,DK0 0,load,0.0
Generator,DK0 0,offwind-ac,0.3511991822335131
Generator,DK0 0,offwind-dc,0.43725470584423454
Generator,DK0 0,onwind,0.3829019128337404
Generator,DK0 0,solar,0.0763654537340552
Generator,DK0 0,solar rooftop,0.0670379988717735
Generator,DK0 0,solar-hsat,0.09014715049642308
Generator,DK1 0,load,0.0
Generator,DK1 0,offwind-ac,0.37811458849339497
Generator,DK1 0,offwind-dc,0.37489612749509515
Generator,DK1 0,onwind,0.42609266431030196
Generator,DK1 0,solar,0.08152577584248712
Generator,DK1 0,solar rooftop,0.07505788490164769
Generator,DK1 0,solar-hsat,0.09146265171792185
Generator,EE0 0,load,0.0
Generator,EE0 0,offwind-ac,0.3143856316311586
Generator,EE0 0,offwind-dc,0.33865557460076945
Generator,EE0 0,onwind,0.25828415358172485
Generator,EE0 0,solar,0.10044173087896921
Generator,EE0 0,solar rooftop,0.0776794853444083
Generator,EE0 0,solar-hsat,0.09149311037434657
Generator,ES0 0,load,0.0
Generator,ES0 0,nuclear,0.4892371766768961
Generator,ES0 0,offwind-ac,0.24490672162469676
Generator,ES0 0,offwind-dc,0.3834384922465786
Generator,ES0 0,onwind,0.14439097355930425
Generator,ES0 0,ror,0.20145584615384615
Generator,ES0 0,solar,0.1378902106769651
Generator,ES0 0,solar rooftop,0.1675513089491395
Generator,ES0 0,solar-hsat,0.13352906248340868
Generator,ES6 0,load,0.0
Generator,ES6 0,nuclear,0.5192005770781177
Generator,ES6 0,offwind-ac,0.23011991801029713
Generator,ES6 0,offwind-dc,0.279771870510591
Generator,ES6 0,onwind,0.2462039762170783
Generator,ES6 0,ror,0.22555217139174158
Generator,ES6 0,solar,0.12065981324015497
Generator,ES6 0,solar rooftop,0.15748832773975097
Generator,ES6 0,solar-hsat,0.12803830279934492
Generator,EU,biogas,0.00011414056915009393
Generator,EU,load,0.0
Generator,EU,solid biomass,0.00011415524232086825
Generator,FI1 0,load,0.0
Generator,FI1 0,nuclear,0.5983976992604766
Generator,FI1 0,offwind-ac,0.33059629744471813
Generator,FI1 0,offwind-dc,0.5103479455858808
Generator,FI1 0,onwind,0.14778549374466482
Generator,FI1 0,ror,0.49967957976336197
Generator,FI1 0,solar,0.0759833762625856
Generator,FI1 0,solar rooftop,0.07041504764825585
Generator,FI1 0,solar-hsat,0.09117754849617607
Generator,FR0 0,load,0.0
Generator,FR0 0,nuclear,0.36950996039486905
Generator,FR0 0,offwind-ac,0.36241298132477323
Generator,FR0 0,offwind-dc,0.5050276828650457
Generator,FR0 0,onwind,0.16937150963441566
Generator,FR0 0,ror,0.4584930368792073
Generator,FR0 0,solar,0.12690687416405128
Generator,FR0 0,solar rooftop,0.07958859679071356
Generator,FR0 0,solar-hsat,0.10021417574449619
Generator,FR5 0,load,0.0
Generator,FR5 0,offwind-ac,0.17988957092644503
Generator,FR5 0,offwind-dc,0.24797044669265453
Generator,FR5 0,onwind,0.11192997974530357
Generator,FR5 0,ror,0.3791841193169289
Generator,FR5 0,solar,0.14847259443157645
Generator,FR5 0,solar rooftop,0.115902418663369
Generator,FR5 0,solar-hsat,0.10613839665018557
Generator,GB2 0,load,0.0
Generator,GB2 0,nuclear,0.4297284504671914
Generator,GB2 0,offwind-ac,0.5114504699566249
Generator,GB2 0,offwind-dc,0.4120388870950726
