component,location,carrier,0
Generator,AL0 0,load,inf
Generator,AL0 0,offwind-ac,6.68546
Generator,AL0 0,offwind-dc,3617.38442
Generator,AL0 0,onwind,234.09046
Generator,AL0 0,residential rural solar thermal,5.94676
Generator,AL0 0,residential urban decentral solar thermal,5.99687
Generator,AL0 0,ror,48.2
Generator,AL0 0,services rural solar thermal,10.47274
Generator,AL0 0,services urban decentral solar thermal,11.35919
Generator,AL0 0,solar,17882.79885
Generator,AL0 0,solar rooftop,1428.26129
Generator,AL0 0,solar-hsat,39.08794
Generator,AL0 0,urban central solar thermal,28.93165
Generator,AT0 0,load,inf
Generator,AT0 0,onwind,3235.11899
Generator,AT0 0,residential rural solar thermal,6.74146
Generator,AT0 0,residential urban decentral solar thermal,7.13416
Generator,AT0 0,ror,4468.08037
Generator,AT0 0,services rural solar thermal,5.6743
Generator,AT0 0,services urban decentral solar thermal,5.56293
Generator,AT0 0,solar,134663.96757
Generator,AT0 0,solar rooftop,5890.07439
Generator,AT0 0,solar-hsat,59.03058
Generator,AT0 0,urban central solar thermal,11.32814
Generator,BA0 0,load,inf
Generator,BA0 0,offwind-ac,0.84079
Generator,BA0 0,onwind,435.07523
Generator,BA0 0,residential rural solar thermal,6.90878
Generator,BA0 0,residential urban decentral solar thermal,7.29715
Generator,BA0 0,services rural solar thermal,6.4097
Generator,BA0 0,services urban decentral solar thermal,6.54669
Generator,BA0 0,solar,3481.27467
Generator,BA0 0,solar rooftop,1478.79648
Generator,BA0 0,solar-hsat,39.42421
Generator,BA0 0,urban central solar thermal,12.09564
Generator,BE0 0,load,inf
Generator,BE0 0,nuclear,5931.02678
Generator,BE0 0,offwind-ac,2261.8
Generator,BE0 0,offwind-dc,871.2055
Generator,BE0 0,onwind,15217.40913
Generator,BE0 0,residential rural solar thermal,3.61906
Generator,BE0 0,residential urban decentral solar thermal,4.66044
Generator,BE0 0,ror,59.01534
Generator,BE0 0,services rural solar thermal,4.0329
Generator,BE0 0,services urban decentral solar thermal,4.3379
Generator,BE0 0,solar,51789.61756
Generator,BE0 0,solar rooftop,37.77091
Generator,BE0 0,solar-hsat,57.53926
Generator,BE0 0,urban central solar thermal,6.56739
Generator,BG0 0,load,inf
Generator,BG0 0,nuclear,2080.00878
Generator,BG0 0,offwind-ac,269.41958
Generator,BG0 0,offwind-dc,33.87043
Generator,BG0 0,onwind,703.02725
Generator,BG0 0,residential rural solar thermal,5.62738
Generator,BG0 0,residential urban decentral solar thermal,6.16468
Generator,BG0 0,ror,110.4
Generator,BG0 0,services rural solar thermal,5.61812
Generator,BG0 0,services urban decentral solar thermal,5.72002
Generator,BG0 0,solar,15562.45902
Generator,BG0 0,solar rooftop,5746.96761
Generator,BG0 0,solar-hsat,42.57211
Generator,BG0 0,urban central solar thermal,9.59239
Generator,CH0 0,load,inf
Generator,CH0 0,nuclear,3355.01445
Generator,CH0 0,onwind,87.04266
Generator,CH0 0,residential rural solar thermal,7.29341
Generator,CH0 0,residential urban decentral solar thermal,8.53654
Generator,CH0 0,ror,4202.6208
Generator,CH0 0,services rural solar thermal,5.44277
Generator,CH0 0,services urban decentral solar thermal,6.40902
Generator,CH0 0,solar,125246.52366
