component,location,carrier,0
Generator,AL0 0,load,inf
Generator,AL0 0,offwind-ac,58.94512
Generator,AL0 0,offwind-dc,3325.8718
Generator,AL0 0,onwind,234.1482
Generator,AL0 0,residential rural solar thermal,28.00167
Generator,AL0 0,residential urban decentral solar thermal,28.03192
Generator,AL0 0,ror,48.2
Generator,AL0 0,services rural solar thermal,26.95094
Generator,AL0 0,services urban decentral solar thermal,26.11599
Generator,AL0 0,solar,16491.42089
Generator,AL0 0,solar rooftop,2765.42357
Generator,AL0 0,solar-hsat,603.38566
Generator,AL0 0,urban central solar thermal,44.00713
Generator,AT0 0,load,inf
Generator,AT0 0,onwind,3235.74516
Generator,AT0 0,residential rural solar thermal,33.04789
Generator,AT0 0,residential urban decentral solar thermal,34.10173
Generator,AT0 0,ror,4468.08037
Generator,AT0 0,services rural solar thermal,29.55937
Generator,AT0 0,services urban decentral solar thermal,28.70727
Generator,AT0 0,solar,123220.67631
Generator,AT0 0,solar rooftop,12923.06508
Generator,AT0 0,solar-hsat,1363.86348
Generator,AT0 0,urban central solar thermal,62.91538
Generator,BA0 0,load,inf
Generator,BA0 0,offwind-ac,8.62265
Generator,BA0 0,onwind,435.55993
Generator,BA0 0,residential rural solar thermal,28.61301
Generator,BA0 0,residential urban decentral solar thermal,28.5334
Generator,BA0 0,services rural solar thermal,25.47865
Generator,BA0 0,services urban decentral solar thermal,24.98132
Generator,BA0 0,solar,3528.34893
Generator,BA0 0,solar rooftop,2442.73611
Generator,BA0 0,solar-hsat,427.96402
Generator,BA0 0,urban central solar thermal,50.01663
Generator,BE0 0,load,inf
Generator,BE0 0,nuclear,5931.41853
Generator,BE0 0,offwind-ac,2261.8
Generator,BE0 0,offwind-dc,869.82625
Generator,BE0 0,onwind,15216.08096
Generator,BE0 0,residential rural solar thermal,20.33925
Generator,BE0 0,residential urban decentral solar thermal,27.71396
Generator,BE0 0,ror,59.01534
Generator,BE0 0,services rural solar thermal,23.1459
Generator,BE0 0,services urban decentral solar thermal,25.24004
Generator,BE0 0,solar,57567.33946
Generator,BE0 0,solar rooftop,385.87613
Generator,BE0 0,solar-hsat,1173.70195
Generator,BE0 0,urban central solar thermal,49.25697
Generator,BG0 0,load,inf
Generator,BG0 0,nuclear,2080.13871
Generator,BG0 0,offwind-ac,121.02465
Generator,BG0 0,offwind-dc,273.45167
Generator,BG0 0,onwind,703.79245
Generator,BG0 0,residential rural solar thermal,29.60579
Generator,BG0 0,residential urban decentral solar thermal,32.50489
Generator,BG0 0,ror,110.4
Generator,BG0 0,services rural solar thermal,29.58885
Generator,BG0 0,services urban decentral solar thermal,29.74888
Generator,BG0 0,solar,12958.79318
Generator,BG0 0,solar rooftop,6635.38635
Generator,BG0 0,solar-hsat,529.46896
Generator,BG0 0,urban central solar thermal,60.77049
Generator,CH0 0,load,inf
Generator,CH0 0,nuclear,3355.14045
Generator,CH0 0,onwind,87.33787
Generator,CH0 0,residential rural solar thermal,28.36058
Generator,CH0 0,residential urban decentral solar thermal,35.31522
Generator,CH0 0,ror,4202.6208
Generator,CH0 0,services rural solar thermal,26.08303
Generator,CH0 0,services urban decentral solar thermal,30.56781
Generator,CH0 0,solar,28998.96646
Generator,CH0 0,solar rooftop,16170.50186
Generator,CH0 0,solar-hsat,83663.94324
Generator,CH0 0,urban central solar thermal,66.34706
Generator,CZ0 0,load,inf
Generator,CZ0 0,nuclear,4164.3213
Generator,CZ0 0,onwind,415.29571
Generator,CZ0 0,residential rural solar thermal,23.45036
Generator,CZ0 0,residential urban decentral solar thermal,26.35319
Generator,CZ0 0,ror,40.22638
Generator,CZ0 0,services rural solar thermal,22.6655
Generator,CZ0 0,services urban decentral solar thermal,22.89029
Generator,CZ0 0,solar,14460.61387
Generator,CZ0 0,solar rooftop,423.56601
Generator,CZ0 0,solar-hsat,591.11034
Generator,CZ0 0,urban central solar thermal,47.68448
Generator,DE0 0,load,inf
Generator,DE0 0,nuclear,15273.53579
Generator,DE0 0,offwind-ac,7858.0
Generator,DE0 0,offwind-dc,21542.28909
Generator,DE0 0,onwind,30026.39066
Generator,DE0 0,residential rural solar thermal,29.4143
Generator,DE0 0,residential urban decentral solar thermal,35.09455
Generator,DE0 0,ror,1643.34253
Generator,DE0 0,services rural solar thermal,30.30304
Generator,DE0 0,services urban decentral solar thermal,31.63047
Generator,DE0 0,solar,93208.29459
Generator,DE0 0,solar rooftop,693.75434
Generator,DE0 0,solar-hsat,1215.47484
Generator,DE0 0,urban central solar thermal,66.17707
Generator,DE0 1,load,inf
Generator,DE0 1,nuclear,7822.2901
Generator,DE0 1,offwind-ac,2267.85673
Generator,DE0 1,offwind-dc,268.42607
Generator,DE0 1,onwind,24393.41994
Generator,DE0 1,residential rural solar thermal,32.4823
Generator,DE0 1,residential urban decentral solar thermal,33.46931
Generator,DE0 1,ror,3593.68631
Generator,DE0 1,services rural solar thermal,31.1899
Generator,DE0 1,services urban decentral solar thermal,29.88528
Generator,DE0 1,solar,141645.28335
Generator,DE0 1,solar rooftop,971.29317
Generator,DE0 1,solar-hsat,962.74029
Generator,DE0 1,urban central solar thermal,61.99657
Generator,DK0 0,load,inf
Generator,DK0 0,offwind-ac,1603.89469
Generator,DK0 0,offwind-dc,108.10688
Generator,DK0 0,onwind,64520.92736
Generator,DK0 0,residential rural solar thermal,20.35331
Generator,DK0 0,residential urban decentral solar thermal,25.81953
Generator,DK0 0,services rural solar thermal,21.55222
Generator,DK0 0,services urban decentral solar thermal,21.54263
Generator,DK0 0,solar,1645.17969
