component,location,carrier,0
Generator,DK0 0,solar-hsat,24.58026
Generator,DK0 0,urban central solar thermal,14.79401
Generator,DK1 0,load,inf
Generator,DK1 0,offwind-ac,8781.21079
Generator,DK1 0,offwind-dc,2914.01341
Generator,DK1 0,onwind,16035.44838
Generator,DK1 0,residential rural solar thermal,7.35787
Generator,DK1 0,residential urban decentral solar thermal,8.788
Generator,DK1 0,services rural solar thermal,6.97831
Generator,DK1 0,services urban decentral solar thermal,7.69409
Generator,DK1 0,solar,549.21932
Generator,DK1 0,solar rooftop,24.55425
Generator,DK1 0,solar-hsat,38.00693
Generator,DK1 0,urban central solar thermal,15.17759
Generator,EE0 0,load,inf
Generator,EE0 0,offwind-ac,18.54932
Generator,EE0 0,offwind-dc,12.10074
Generator,EE0 0,onwind,17436.51051
Generator,EE0 0,residential rural solar thermal,7.27581
Generator,EE0 0,residential urban decentral solar thermal,7.50824
Generator,EE0 0,services rural solar thermal,6.9034
Generator,EE0 0,services urban decentral solar thermal,7.00526
Generator,EE0 0,solar,441.44242
Generator,EE0 0,solar rooftop,22.79645
Generator,EE0 0,solar-hsat,36.66496
Generator,EE0 0,urban central solar thermal,12.74117
Generator,ES0 0,load,inf
Generator,ES0 0,nuclear,4700.4735
Generator,ES0 0,offwind-ac,20.55459
Generator,ES0 0,offwind-dc,9.95195
Generator,ES0 0,onwind,41233.9721
Generator,ES0 0,residential rural solar thermal,20.53764
Generator,ES0 0,residential urban decentral solar thermal,23.83456
Generator,ES0 0,ror,130.0
Generator,ES0 0,services rural solar thermal,18.33373
Generator,ES0 0,services urban decentral solar thermal,21.69657
Generator,ES0 0,solar,928703.4715
Generator,ES0 0,solar rooftop,75956.98593
Generator,ES0 0,solar-hsat,89.73658
Generator,ES0 0,urban central solar thermal,41.3222
Generator,ES6 0,load,inf
Generator,ES6 0,nuclear,3032.86163
Generator,ES6 0,offwind-ac,3.75228
Generator,ES6 0,offwind-dc,4.59824
Generator,ES6 0,onwind,2864.76074
Generator,ES6 0,residential rural solar thermal,11.17576
Generator,ES6 0,residential urban decentral solar thermal,12.012
Generator,ES6 0,ror,147.00825
Generator,ES6 0,services rural solar thermal,10.85028
Generator,ES6 0,services urban decentral solar thermal,11.61693
Generator,ES6 0,solar,271.00152
Generator,ES6 0,solar rooftop,16.75657
Generator,ES6 0,solar-hsat,13.48032
Generator,ES6 0,urban central solar thermal,17.20557
Generator,EU,biogas,347323678.55875
Generator,EU,load,inf
Generator,EU,solid biomass,1049092861.83616
Generator,FI1 0,load,inf
Generator,FI1 0,nuclear,4362.1099
Generator,FI1 0,offwind-ac,74.78247
Generator,FI1 0,offwind-dc,31586.09525
Generator,FI1 0,onwind,9468.74898
Generator,FI1 0,residential rural solar thermal,6.23438
Generator,FI1 0,residential urban decentral solar thermal,7.06077
Generator,FI1 0,ror,1470.6
Generator,FI1 0,services rural solar thermal,5.69557
Generator,FI1 0,services urban decentral solar thermal,6.33711
Generator,FI1 0,solar,318.98388
Generator,FI1 0,solar rooftop,19.11213
Generator,FI1 0,solar-hsat,26.54125
Generator,FI1 0,urban central solar thermal,12.6356
Generator,FR0 0,load,inf
Generator,FR0 0,nuclear,64682.1572
Generator,FR0 0,offwind-ac,2528.94052
Generator,FR0 0,offwind-dc,126943.05076
Generator,FR0 0,onwind,23553.07553
Generator,FR0 0,residential rural solar thermal,16.89793
Generator,FR0 0,residential urban decentral solar thermal,17.73276
Generator,FR0 0,ror,6830.08473
Generator,FR0 0,services rural solar thermal,15.69532
Generator,FR0 0,services urban decentral solar thermal,17.48075
Generator,FR0 0,solar,336925.19378
Generator,FR0 0,solar rooftop,101.75635
Generator,FR0 0,solar-hsat,93.0151
Generator,FR0 0,urban central solar thermal,31.88623
Generator,FR5 0,load,inf
Generator,FR5 0,offwind-ac,6.07035
Generator,FR5 0,offwind-dc,8.74315
Generator,FR5 0,onwind,26.28729
Generator,FR5 0,residential rural solar thermal,12.42993
Generator,FR5 0,residential urban decentral solar thermal,0.0
Generator,FR5 0,ror,148.06013
Generator,FR5 0,services rural solar thermal,12.05056
Generator,FR5 0,services urban decentral solar thermal,9.86371
Generator,FR5 0,solar,10962.74254
Generator,FR5 0,solar rooftop,528.12712
Generator,FR5 0,solar-hsat,28.55502
Generator,GB2 0,load,inf
Generator,GB2 0,nuclear,15942.67251
Generator,GB2 0,offwind-ac,111555.88575
Generator,GB2 0,offwind-dc,16.03817
Generator,GB2 0,onwind,248916.22472
Generator,GB2 0,residential rural solar thermal,10.89135
Generator,GB2 0,residential urban decentral solar thermal,12.05271
Generator,GB2 0,ror,2203.275
Generator,GB2 0,services rural solar thermal,9.69654
Generator,GB2 0,services urban decentral solar thermal,11.44695
Generator,GB2 0,solar,13199.11884
Generator,GB2 0,solar rooftop,35.82425
Generator,GB2 0,solar-hsat,41.52731
Generator,GB2 0,urban central solar thermal,19.09009
Generator,GB3 0,load,inf
Generator,GB3 0,nuclear,3239.08081
Generator,GB3 0,offwind-ac,5662.32924
Generator,GB3 0,offwind-dc,18.86622
Generator,GB3 0,onwind,30833.65488
Generator,GB3 0,residential rural solar thermal,7.78515
Generator,GB3 0,residential urban decentral solar thermal,7.38077
Generator,GB3 0,ror,1432.9
Generator,GB3 0,services rural solar thermal,7.15584
Generator,GB3 0,services urban decentral solar thermal,6.8821
Generator,GB3 0,solar,354.09917
Generator,GB3 0,solar rooftop,8.29564
Generator,GB3 0,solar-hsat,15.09602
Generator,GB3 0,urban central solar thermal,10.02088
Generator,GR0 0,load,inf
Generator,GR0 0,offwind-ac,7.89115
Generator,GR0 0,offwind-dc,7.81819
Generator,GR0 0,onwind,7960.549
Generator,GR0 0,residential rural solar thermal,15.07307
Generator,GR0 0,residential urban decentral solar thermal,17.14383
Generator,GR0 0,ror,103.1
Generator,GR0 0,services rural solar thermal,14.54426
Generator,GR0 0,services urban decentral solar thermal,15.69087
Generator,GR0 0,solar,190133.79172
Generator,GR0 0,solar rooftop,16217.03069
Generator,GR0 0,solar-hsat,73.59349
Generator,GR0 0,urban central solar thermal,28.32189
Generator,HR0 0,load,inf
Generator,HR0 0,offwind-ac,13.3122
Generator,HR0 0,offwind-dc,14.85116
Generator,HR0 0,onwind,1140.26156
Generator,HR0 0,residential rural solar thermal,12.07879
Generator,HR0 0,residential urban decentral solar thermal,12.39596
Generator,HR0 0,ror,278.66773
Generator,HR0 0,services rural solar thermal,10.91929
Generator,HR0 0,services urban decentral solar thermal,11.05406
Generator,HR0 0,solar,111.86362
Generator,HR0 0,solar rooftop,20.66456
Generator,HR0 0,solar-hsat,27.41175
Generator,HR0 0,urban central solar thermal,21.23201
Generator,HU0 0,load,inf
Generator,HU0 0,nuclear,1898.96142
Generator,HU0 0,onwind,19147.58032
Generator,HU0 0,residential rural solar thermal,10.14353
Generator,HU0 0,residential urban decentral solar thermal,10.74241
Generator,HU0 0,ror,19.7
Generator,HU0 0,services rural solar thermal,9.23393
Generator,HU0 0,services urban decentral solar thermal,9.82961
Generator,HU0 0,solar,2585.70629
Generator,HU0 0,solar rooftop,28.07953
Generator,HU0 0,solar-hsat,37.82608
Generator,HU0 0,urban central solar thermal,18.88769
Generator,IE3 0,load,inf
Generator,IE3 0,offwind-ac,22566.1618
Generator,IE3 0,offwind-dc,104.15699
Generator,IE3 0,onwind,4756.38973
Generator,IE3 0,residential rural solar thermal,9.03016
Generator,IE3 0,residential urban decentral solar thermal,9.65274
Generator,IE3 0,ror,216.0
Generator,IE3 0,services rural solar thermal,8.27382
Generator,IE3 0,services urban decentral solar thermal,8.82266
Generator,IE3 0,solar,1226.75735
Generator,IE3 0,solar rooftop,14.93087
Generator,IE3 0,solar-hsat,28.82965
Generator,IE3 0,urban central solar thermal,12.74007
Generator,IT0 0,load,inf
Generator,IT0 0,nuclear,1472.06899
Generator,IT0 0,offwind-ac,30.48411
Generator,IT0 0,offwind-dc,31716.67543
Generator,IT0 0,onwind,9580.42564
Generator,IT0 0,residential rural solar thermal,21.27824
Generator,IT0 0,residential urban decentral solar thermal,20.07391
Generator,IT0 0,ror,7742.44
Generator,IT0 0,services rural solar thermal,19.81874
Generator,IT0 0,services urban decentral solar thermal,22.26538
Generator,IT0 0,solar,725409.87935
Generator,IT0 0,solar rooftop,105117.108
Generator,IT0 0,solar-hsat,80.34678
Generator,IT0 0,urban central solar thermal,45.94627
Generator,IT4 0,load,inf
Generator,IT4 0,offwind-ac,11.31775
Generator,IT4 0,offwind-dc,16.8816
Generator,IT4 0,onwind,47446.92489
Generator,IT4 0,residential rural solar thermal,16.11575
Generator,IT4 0,residential urban decentral solar thermal,15.16169
Generator,IT4 0,ror,129.1
Generator,IT4 0,services rural solar thermal,15.386
Generator,IT4 0,services urban decentral solar thermal,14.13269
Generator,IT4 0,solar,38915.96537
Generator,IT4 0,solar rooftop,2672.52664
Generator,IT4 0,solar-hsat,41.37822
Generator,IT4 0,urban central solar thermal,25.54505
Generator,LT0 0,load,inf
Generator,LT0 0,nuclear,2600.12503
Generator,LT0 0,offwind-ac,16.66156
Generator,LT0 0,offwind-dc,3846.31417
Generator,LT0 0,onwind,1195.48476
Generator,LT0 0,residential rural solar thermal,7.43602
Generator,LT0 0,residential urban decentral solar thermal,7.67527
Generator,LT0 0,ror,101.0
Generator,LT0 0,services rural solar thermal,7.24832
Generator,LT0 0,services urban decentral solar thermal,7.37468
Generator,LT0 0,solar,320.19915
Generator,LT0 0,solar rooftop,43.94058
Generator,LT0 0,solar-hsat,56.65027
Generator,LT0 0,urban central solar thermal,14.16765
Generator,LU0 0,load,inf
Generator,LU0 0,onwind,152.86752
Generator,LU0 0,residential rural solar thermal,6.65027
Generator,LU0 0,residential urban decentral solar thermal,8.37997
Generator,LU0 0,services rural solar thermal,6.31014
Generator,LU0 0,services urban decentral solar thermal,8.80436
Generator,LU0 0,solar,5942.30868
Generator,LU0 0,solar rooftop,95.94586
Generator,LU0 0,solar-hsat,30.72885
Generator,LU0 0,urban central solar thermal,11.05825
Generator,LV0 0,load,inf
Generator,LV0 0,offwind-ac,20.96829
Generator,LV0 0,offwind-dc,38.35626
Generator,LV0 0,onwind,104.46331
Generator,LV0 0,residential rural solar thermal,8.00615
Generator,LV0 0,residential urban decentral solar thermal,8.23794
Generator,LV0 0,ror,1536.1
Generator,LV0 0,services rural solar thermal,7.51449
Generator,LV0 0,services urban decentral solar thermal,7.63211
Generator,LV0 0,solar,13005.72598
Generator,LV0 0,solar rooftop,181.51772
Generator,LV0 0,solar-hsat,59.84099
Generator,LV0 0,urban central solar thermal,15.01467
Generator,ME0 0,load,inf
Generator,ME0 0,offwind-ac,23.06968
Generator,ME0 0,offwind-dc,2775.34035
Generator,ME0 0,onwind,118.0429
Generator,ME0 0,residential rural solar thermal,11.25432
Generator,ME0 0,residential urban decentral solar thermal,11.53908
Generator,ME0 0,ror,5.36
Generator,ME0 0,services rural solar thermal,9.24351
Generator,ME0 0,services urban decentral solar thermal,10.56694
Generator,ME0 0,solar,8221.43958
Generator,ME0 0,solar rooftop,313.11518
Generator,ME0 0,solar-hsat,33.1193
Generator,ME0 0,urban central solar thermal,18.51499
Generator,MK0 0,load,inf
Generator,MK0 0,onwind,73.0815
Generator,MK0 0,residential rural solar thermal,12.05496
Generator,MK0 0,residential urban decentral solar thermal,12.88213
Generator,MK0 0,ror,191.6
Generator,MK0 0,services rural solar thermal,11.31625
Generator,MK0 0,services urban decentral solar thermal,11.11989
Generator,MK0 0,solar,36301.41815
Generator,MK0 0,solar rooftop,327.872
Generator,MK0 0,solar-hsat,44.08452
Generator,MK0 0,urban central solar thermal,15.9612
Generator,NL0 0,load,inf
Generator,NL0 0,nuclear,60.02593
Generator,NL0 0,offwind-ac,5714.0
Generator,NL0 0,offwind-dc,11.7457
Generator,NL0 0,onwind,41033.94211
Generator,NL0 0,residential rural solar thermal,8.4176
Generator,NL0 0,residential urban decentral solar thermal,10.93047
Generator,NL0 0,services rural solar thermal,7.99154
Generator,NL0 0,services urban decentral solar thermal,10.26953
Generator,NL0 0,solar,11113.18497
Generator,NL0 0,solar rooftop,45.30794
Generator,NL0 0,solar-hsat,55.09792
Generator,NL0 0,urban central solar thermal,19.55526
Generator,NO1 0,load,inf
Generator,NO1 0,offwind-ac,1835.83488
Generator,NO1 0,offwind-dc,174.37937
Generator,NO1 0,onwind,5529.72754
Generator,NO1 0,residential rural solar thermal,7.21727
Generator,NO1 0,residential urban decentral solar thermal,8.67744
Generator,NO1 0,ror,1105.5
Generator,NO1 0,services rural solar thermal,7.06423
Generator,NO1 0,services urban decentral solar thermal,8.46111
Generator,NO1 0,solar,161.40688
Generator,NO1 0,solar rooftop,11.94209
Generator,NO1 0,solar-hsat,28.4913
Generator,NO1 0,urban central solar thermal,14.28386
Generator,PL0 0,load,inf
Generator,PL0 0,offwind-ac,7011.72655
Generator,PL0 0,offwind-dc,17316.62165
Generator,PL0 0,onwind,58668.03356
Generator,PL0 0,residential rural solar thermal,11.17857
Generator,PL0 0,residential urban decentral solar thermal,11.32009
Generator,PL0 0,ror,182.40037
Generator,PL0 0,services rural solar thermal,9.76866
Generator,PL0 0,services urban decentral solar thermal,9.95824
Generator,PL0 0,solar,3955.93427
Generator,PL0 0,solar rooftop,42.62243
Generator,PL0 0,solar-hsat,63.88165
Generator,PL0 0,urban central solar thermal,20.0826
Generator,PT0 0,load,inf
Generator,PT0 0,offwind-ac,25.76237
Generator,PT0 0,offwind-dc,8.70148
Generator,PT0 0,onwind,5328.01589
Generator,PT0 0,residential rural solar thermal,13.83652
Generator,PT0 0,residential urban decentral solar thermal,14.76266
Generator,PT0 0,ror,2557.8
Generator,PT0 0,services rural solar thermal,13.7556
Generator,PT0 0,services urban decentral solar thermal,14.56397
Generator,PT0 0,solar,26019.8687
Generator,PT0 0,solar rooftop,11086.23996
Generator,PT0 0,solar-hsat,62.22409
Generator,PT0 0,urban central solar thermal,24.75466
Generator,RO0 0,load,inf
Generator,RO0 0,nuclear,1300.07527
Generator,RO0 0,offwind-ac,1671.60731
Generator,RO0 0,offwind-dc,14886.49131
Generator,RO0 0,onwind,5511.20961
Generator,RO0 0,residential rural solar thermal,13.50975
Generator,RO0 0,residential urban decentral solar thermal,13.57004
Generator,RO0 0,ror,3521.45
Generator,RO0 0,services rural solar thermal,11.63042
Generator,RO0 0,services urban decentral solar thermal,11.86193
Generator,RO0 0,solar,22654.6945
Generator,RO0 0,solar rooftop,148.58558
Generator,RO0 0,solar-hsat,68.50034
Generator,RO0 0,urban central solar thermal,22.41337
Generator,RS0 0,load,inf
Generator,RS0 0,onwind,772.90227
Generator,RS0 0,residential rural solar thermal,11.98116
Generator,RS0 0,residential urban decentral solar thermal,11.92997
Generator,RS0 0,ror,1708.4
Generator,RS0 0,services rural solar thermal,10.73284
Generator,RS0 0,services urban decentral solar thermal,10.66882
Generator,RS0 0,solar,191.73557
Generator,RS0 0,solar rooftop,45.83158
Generator,RS0 0,solar-hsat,46.33548
Generator,RS0 0,urban central solar thermal,20.1898
Generator,SE1 0,load,inf
Generator,SE1 0,nuclear,9859.15359
Generator,SE1 0,offwind-ac,206.48211
Generator,SE1 0,offwind-dc,11976.00849
Generator,SE1 0,onwind,16587.96138
Generator,SE1 0,residential rural solar thermal,8.13435
Generator,SE1 0,residential urban decentral solar thermal,9.56417
Generator,SE1 0,ror,1391.0
Generator,SE1 0,services rural solar thermal,7.31339
Generator,SE1 0,services urban decentral solar thermal,8.53889
Generator,SE1 0,solar,1108.77209
Generator,SE1 0,solar rooftop,26.84343
Generator,SE1 0,solar-hsat,37.97138
Generator,SE1 0,urban central solar thermal,17.37078
Generator,SI0 0,load,inf
Generator,SI0 0,nuclear,696.01371
Generator,SI0 0,offwind-ac,3.14706
Generator,SI0 0,onwind,5.24419
Generator,SI0 0,residential rural solar thermal,9.65272
Generator,SI0 0,residential urban decentral solar thermal,9.84864
Generator,SI0 0,ror,504.415
Generator,SI0 0,services rural solar thermal,8.98041
Generator,SI0 0,services urban decentral solar thermal,9.04033
Generator,SI0 0,solar,370.21753
Generator,SI0 0,solar rooftop,14.0736
Generator,SI0 0,solar-hsat,14.53514
Generator,SI0 0,urban central solar thermal,15.88735
Generator,SK0 0,load,inf
Generator,SK0 0,nuclear,1940.22243
Generator,SK0 0,onwind,26.22906
Generator,SK0 0,residential rural solar thermal,9.18781
Generator,SK0 0,residential urban decentral solar thermal,9.31737
Generator,SK0 0,ror,1217.69
Generator,SK0 0,services rural solar thermal,8.67723
Generator,SK0 0,services urban decentral solar thermal,8.81568
Generator,SK0 0,solar,538.39564
Generator,SK0 0,solar rooftop,29.56007
Generator,SK0 0,solar-hsat,36.62252
Generator,SK0 0,urban central solar thermal,16.81541
Generator,XK0 0,load,inf
Generator,XK0 0,onwind,135.04963
Generator,XK0 0,residential rural solar thermal,9.12221
Generator,XK0 0,residential urban decentral solar thermal,9.30631
Generator,XK0 0,ror,30.2
Generator,XK0 0,services rural solar thermal,8.81696
Generator,XK0 0,services urban decentral solar thermal,8.80665
Generator,XK0 0,solar,169.98234
Generator,XK0 0,solar rooftop,45.30539
Generator,XK0 0,solar-hsat,27.13776
Generator,XK0 0,urban central solar thermal,14.2587
Line,AL0 0,AC,15737.35494
Line,AT0 0,AC,72550.46184
Line,BA0 0,AC,22799.73964
Line,BE0 0,AC,26525.28753
Line,BG0 0,AC,21178.60316
Line,CH0 0,AC,77367.63996
Line,CZ0 0,AC,33409.77346
Line,DE0 0,AC,83769.65891
Line,DE0 1,AC,11483.6045
Line,DK1 0,AC,5893.88906
Line,EE0 0,AC,6763.53875
Line,ES0 0,AC,21742.5999
Line,FI1 0,AC,12211.32942
Line,FR0 0,AC,7840.2223
Line,GB3 0,AC,5240.714
Line,GR0 0,AC,6688.0085
Line,HR0 0,AC,19624.95883
Line,HU0 0,AC,46140.15101
Line,IT0 0,AC,2859.54382
Line,LT0 0,AC,10762.23899
Line,ME0 0,AC,6846.81178
Line,MK0 0,AC,9857.92815
Line,NO1 0,AC,7909.8194
Line,PL0 0,AC,12288.457
Line,RO0 0,AC,7150.60898
Line,RS0 0,AC,4337.24379
Link,AL0 0,BEV charger,9833.78138
Link,AL0 0,Fischer-Tropsch,323.41328
Link,AL0 0,H2 Electrolysis,760.35795
Link,AL0 0,H2 pipeline,3326.30191
Link,AL0 0,battery charger,58.6286
Link,AL0 0,battery discharger,59.83757
Link,AL0 0,electricity distribution grid,1966.2313
Link,AL0 0,home battery charger,41.65719
Link,AL0 0,home battery discharger,42.51619
Link,AL0 0,methanolisation,14.64084
Link,AL0 0,residential rural air heat pump,93.51143
Link,AL0 0,residential rural ground heat pump,225.10198
Link,AL0 0,residential urban decentral air heat pump,342.37268
Link,AL0 0,services rural air heat pump,46.22662
Link,AL0 0,services rural ground heat pump,97.82227
Link,AL0 0,services urban decentral air heat pump,154.76778
Link,AL0 0,urban central air heat pump,248.07677
Link,AT0 0,BEV charger,38804.5196
Link,AT0 0,Fischer-Tropsch,155.03415
Link,AT0 0,H2 Electrolysis,928.10722
Link,AT0 0,H2 pipeline,3755.29558
Link,AT0 0,battery charger,62.8856
Link,AT0 0,battery discharger,64.18234
Link,AT0 0,electricity distribution grid,37926.51316
Link,AT0 0,home battery charger,44.48575
Link,AT0 0,home battery discharger,45.40308
Link,AT0 0,methanolisation,3.97329
Link,AT0 0,residential rural air heat pump,886.16448
Link,AT0 0,residential rural ground heat pump,5415.74653
Link,AT0 0,residential urban decentral air heat pump,4938.5148
Link,AT0 0,services rural air heat pump,289.22253
Link,AT0 0,services rural ground heat pump,1757.09218
Link,AT0 0,services urban decentral air heat pump,1603.54599
Link,AT0 0,urban central air heat pump,3375.93064
Link,BA0 0,BEV charger,11584.76664
Link,BA0 0,Fischer-Tropsch,581.66873
Link,BA0 0,H2 Electrolysis,29.2313
Link,BA0 0,H2 pipeline,2474.3018
Link,BA0 0,battery charger,61.12064
Link,BA0 0,battery discharger,62.38099
Link,BA0 0,electricity distribution grid,5317.60918
Link,BA0 0,home battery charger,43.17698
Link,BA0 0,home battery discharger,44.06732
Link,BA0 0,methanolisation,6.38362
Link,BA0 0,residential rural air heat pump,314.59703
Link,BA0 0,residential rural ground heat pump,1069.22194
Link,BA0 0,residential urban decentral air heat pump,819.89948
Link,BA0 0,services rural air heat pump,89.28325
Link,BA0 0,services rural ground heat pump,296.34384
Link,BA0 0,services urban decentral air heat pump,228.37389
Link,BA0 0,urban central air heat pump,742.82677
Link,BE0 0,BEV charger,45346.917
Link,BE0 0,DC,30197.72629
Link,BE0 0,Fischer-Tropsch,20556.23771
Link,BE0 0,H2 Electrolysis,23.25971
Link,BE0 0,H2 pipeline,60079.92429
Link,BE0 0,battery charger,66.44199
Link,BE0 0,battery discharger,67.81207
Link,BE0 0,electricity distribution grid,57056.73597
Link,BE0 0,home battery charger,48.50859
Link,BE0 0,home battery discharger,49.50887
Link,BE0 0,methanolisation,3.36785
Link,BE0 0,residential rural air heat pump,42.92977
Link,BE0 0,residential rural ground heat pump,989.15958
Link,BE0 0,residential urban decentral air heat pump,14355.3167
Link,BE0 0,services rural air heat pump,27.76633
Link,BE0 0,services rural ground heat pump,433.64262
Link,BE0 0,services urban decentral air heat pump,6417.53132
Link,BE0 0,urban central air heat pump,5010.05777
Link,BG0 0,BEV charger,24818.9788
Link,BG0 0,Fischer-Tropsch,3697.13549
Link,BG0 0,H2 Electrolysis,3336.60078
Link,BG0 0,H2 pipeline,2957.87227
Link,BG0 0,battery charger,69.23725
Link,BG0 0,battery discharger,70.66497
Link,BG0 0,electricity distribution grid,16326.72149
Link,BG0 0,home battery charger,49.4356
Link,BG0 0,home battery discharger,50.455
Link,BG0 0,methanolisation,12.12585
Link,BG0 0,residential rural air heat pump,306.06527
Link,BG0 0,residential rural ground heat pump,829.69442
Link,BG0 0,residential urban decentral air heat pump,2011.53869
Link,BG0 0,services rural air heat pump,115.93091
Link,BG0 0,services rural ground heat pump,313.57694
Link,BG0 0,services urban decentral air heat pump,760.75826
Link,BG0 0,urban central air heat pump,2175.21382
Link,CH0 0,BEV charger,35604.4304
Link,CH0 0,DC,14667.11839
Link,CH0 0,Fischer-Tropsch,10573.61302
Link,CH0 0,H2 Electrolysis,4651.43823
Link,CH0 0,H2 pipeline,12545.11332
