component,location,carrier,0
Load,DE0 1,residential rural heat,
Load,DE0 1,residential urban decentral heat,
Load,DE0 1,services rural heat,
Load,DE0 1,services urban decentral heat,
Load,DE0 1,urban central heat,
Load,DK0 0,H2 for industry,
Load,DK0 0,agriculture electricity,
Load,DK0 0,agriculture heat,
Load,DK0 0,agriculture machinery electric,
Load,DK0 0,electricity,
Load,DK0 0,industry electricity,
Load,DK0 0,land transport EV,
Load,DK0 0,low-temperature heat for industry,
Load,DK0 0,residential rural heat,
Load,DK0 0,residential urban decentral heat,
Load,DK0 0,services rural heat,
Load,DK0 0,services urban decentral heat,
Load,DK0 0,urban central heat,
Load,DK1 0,H2 for industry,
Load,DK1 0,agriculture electricity,
Load,DK1 0,agriculture heat,
Load,DK1 0,agriculture machinery electric,
Load,DK1 0,electricity,
Load,DK1 0,industry electricity,
Load,DK1 0,land transport EV,
Load,DK1 0,low-temperature heat for industry,
Load,DK1 0,residential rural heat,
Load,DK1 0,residential urban decentral heat,
Load,DK1 0,services rural heat,
Load,DK1 0,services urban decentral heat,
Load,DK1 0,urban central heat,
Load,EE0 0,H2 for industry,
Load,EE0 0,agriculture electricity,
Load,EE0 0,agriculture heat,
Load,EE0 0,agriculture machinery electric,
Load,EE0 0,electricity,
Load,EE0 0,industry electricity,
Load,EE0 0,land transport EV,
Load,EE0 0,low-temperature heat for industry,
Load,EE0 0,residential rural heat,
Load,EE0 0,residential urban decentral heat,
Load,EE0 0,services rural heat,
Load,EE0 0,services urban decentral heat,
Load,EE0 0,urban central heat,
Load,ES0 0,H2 for industry,
Load,ES0 0,agriculture electricity,
Load,ES0 0,agriculture heat,
Load,ES0 0,agriculture machinery electric,
Load,ES0 0,electricity,
Load,ES0 0,industry electricity,
Load,ES0 0,land transport EV,
Load,ES0 0,low-temperature heat for industry,
Load,ES0 0,residential rural heat,
Load,ES0 0,residential urban decentral heat,
Load,ES0 0,services rural heat,
Load,ES0 0,services urban decentral heat,
Load,ES0 0,urban central heat,
Load,ES6 0,H2 for industry,
Load,ES6 0,agriculture electricity,
Load,ES6 0,agriculture heat,
Load,ES6 0,agriculture machinery electric,
Load,ES6 0,electricity,
Load,ES6 0,industry electricity,
Load,ES6 0,land transport EV,
Load,ES6 0,low-temperature heat for industry,
Load,ES6 0,residential rural heat,
Load,ES6 0,residential urban decentral heat,
Load,ES6 0,services rural heat,
Load,ES6 0,services urban decentral heat,
Load,ES6 0,urban central heat,
Load,EU,agriculture machinery oil,
Load,EU,gas for industry,
Load,EU,industry methanol,
Load,EU,kerosene for aviation,
Load,EU,naphtha for industry,
Load,EU,process emissions,
Load,EU,shipping methanol,
Load,EU,solid biomass for industry,
Load,FI1 0,H2 for industry,
Load,FI1 0,agriculture electricity,
Load,FI1 0,agriculture heat,
Load,FI1 0,agriculture machinery electric,
Load,FI1 0,electricity,
Load,FI1 0,industry electricity,
Load,FI1 0,land transport EV,
Load,FI1 0,low-temperature heat for industry,
Load,FI1 0,residential rural heat,
Load,FI1 0,residential urban decentral heat,
Load,FI1 0,services rural heat,
Load,FI1 0,services urban decentral heat,
Load,FI1 0,urban central heat,
Load,FR0 0,H2 for industry,
Load,FR0 0,agriculture electricity,
Load,FR0 0,agriculture heat,
Load,FR0 0,agriculture machinery electric,
Load,FR0 0,electricity,
Load,FR0 0,industry electricity,
Load,FR0 0,land transport EV,
Load,FR0 0,low-temperature heat for industry,
Load,FR0 0,residential rural heat,
Load,FR0 0,residential urban decentral heat,
Load,FR0 0,services rural heat,
Load,FR0 0,services urban decentral heat,
Load,FR0 0,urban central heat,
Load,FR5 0,H2 for industry,
Load,FR5 0,agriculture electricity,
Load,FR5 0,agriculture heat,
Load,FR5 0,agriculture machinery electric,
Load,FR5 0,electricity,
Load,FR5 0,industry electricity,
Load,FR5 0,land transport EV,
Load,FR5 0,low-temperature heat for industry,
Load,FR5 0,residential rural heat,
Load,FR5 0,residential urban decentral heat,
Load,FR5 0,services rural heat,
Load,FR5 0,services urban decentral heat,
Load,GB2 0,H2 for industry,
Load,GB2 0,agriculture electricity,
Load,GB2 0,agriculture heat,
Load,GB2 0,agriculture machinery electric,
Load,GB2 0,electricity,
Load,GB2 0,industry electricity,
Load,GB2 0,land transport EV,
Load,GB2 0,low-temperature heat for industry,
Load,GB2 0,residential rural heat,
Load,GB2 0,residential urban decentral heat,
Load,GB2 0,services rural heat,
Load,GB2 0,services urban decentral heat,
Load,GB2 0,urban central heat,
Load,GB3 0,H2 for industry,
Load,GB3 0,agriculture electricity,
Load,GB3 0,agriculture heat,
Load,GB3 0,agriculture machinery electric,
Load,GB3 0,electricity,
Load,GB3 0,industry electricity,
Load,GB3 0,land transport EV,
Load,GB3 0,low-temperature heat for industry,
Load,GB3 0,residential rural heat,
Load,GB3 0,residential urban decentral heat,
Load,GB3 0,services rural heat,
Load,GB3 0,services urban decentral heat,
Load,GB3 0,urban central heat,
Load,GR0 0,H2 for industry,
Load,GR0 0,agriculture electricity,
Load,GR0 0,agriculture heat,
Load,GR0 0,agriculture machinery electric,
Load,GR0 0,electricity,
Load,GR0 0,industry electricity,
Load,GR0 0,land transport EV,
Load,GR0 0,low-temperature heat for industry,
Load,GR0 0,residential rural heat,
Load,GR0 0,residential urban decentral heat,
Load,GR0 0,services rural heat,
Load,GR0 0,services urban decentral heat,
Load,GR0 0,urban central heat,
Load,HR0 0,H2 for industry,
Load,HR0 0,agriculture electricity,
Load,HR0 0,agriculture heat,
Load,HR0 0,agriculture machinery electric,
Load,HR0 0,electricity,
Load,HR0 0,industry electricity,
Load,HR0 0,land transport EV,
Load,HR0 0,low-temperature heat for industry,
Load,HR0 0,residential rural heat,
Load,HR0 0,residential urban decentral heat,
Load,HR0 0,services rural heat,
Load,HR0 0,services urban decentral heat,
Load,HR0 0,urban central heat,
Load,HU0 0,H2 for industry,
Load,HU0 0,agriculture electricity,
Load,HU0 0,agriculture heat,
Load,HU0 0,agriculture machinery electric,
Load,HU0 0,electricity,
Load,HU0 0,industry electricity,
Load,HU0 0,land transport EV,
Load,HU0 0,low-temperature heat for industry,
Load,HU0 0,residential rural heat,
Load,HU0 0,residential urban decentral heat,
Load,HU0 0,services rural heat,
Load,HU0 0,services urban decentral heat,
Load,HU0 0,urban central heat,
Load,IE3 0,H2 for industry,
Load,IE3 0,agriculture electricity,
Load,IE3 0,agriculture heat,
Load,IE3 0,agriculture machinery electric,
Load,IE3 0,electricity,
Load,IE3 0,industry electricity,
Load,IE3 0,land transport EV,
Load,IE3 0,low-temperature heat for industry,
Load,IE3 0,residential rural heat,
Load,IE3 0,residential urban decentral heat,
Load,IE3 0,services rural heat,
Load,IE3 0,services urban decentral heat,
Load,IE3 0,urban central heat,
Load,IT0 0,H2 for industry,
Load,IT0 0,agriculture electricity,
Load,IT0 0,agriculture heat,
Load,IT0 0,agriculture machinery electric,
Load,IT0 0,electricity,
Load,IT0 0,industry electricity,
Load,IT0 0,land transport EV,
Load,IT0 0,low-temperature heat for industry,
Load,IT0 0,residential rural heat,
Load,IT0 0,residential urban decentral heat,
Load,IT0 0,services rural heat,
Load,IT0 0,services urban decentral heat,
Load,IT0 0,urban central heat,
Load,IT4 0,H2 for industry,
Load,IT4 0,agriculture electricity,
Load,IT4 0,agriculture heat,
Load,IT4 0,agriculture machinery electric,
Load,IT4 0,electricity,
Load,IT4 0,industry electricity,
Load,IT4 0,land transport EV,
Load,IT4 0,low-temperature heat for industry,
Load,IT4 0,residential rural heat,
Load,IT4 0,residential urban decentral heat,
Load,IT4 0,services rural heat,
Load,IT4 0,services urban decentral heat,
Load,IT4 0,urban central heat,
Load,LT0 0,H2 for industry,
Load,LT0 0,agriculture electricity,
Load,LT0 0,agriculture heat,
Load,LT0 0,agriculture machinery electric,
Load,LT0 0,electricity,
Load,LT0 0,industry electricity,
Load,LT0 0,land transport EV,
Load,LT0 0,low-temperature heat for industry,
Load,LT0 0,residential rural heat,
Load,LT0 0,residential urban decentral heat,
Load,LT0 0,services rural heat,
Load,LT0 0,services urban decentral heat,
Load,LT0 0,urban central heat,
Load,LU0 0,H2 for industry,
Load,LU0 0,agriculture electricity,
Load,LU0 0,agriculture heat,
Load,LU0 0,agriculture machinery electric,
Load,LU0 0,electricity,
Load,LU0 0,industry electricity,
Load,LU0 0,land transport EV,
Load,LU0 0,low-temperature heat for industry,
Load,LU0 0,residential rural heat,
Load,LU0 0,residential urban decentral heat,
Load,LU0 0,services rural heat,
Load,LU0 0,services urban decentral heat,
Load,LU0 0,urban central heat,
Load,LV0 0,H2 for industry,
Load,LV0 0,agriculture electricity,
Load,LV0 0,agriculture heat,
Load,LV0 0,agriculture machinery electric,
Load,LV0 0,electricity,
Load,LV0 0,industry electricity,
Load,LV0 0,land transport EV,
Load,LV0 0,low-temperature heat for industry,
Load,LV0 0,residential rural heat,
Load,LV0 0,residential urban decentral heat,
Load,LV0 0,services rural heat,
Load,LV0 0,services urban decentral heat,
Load,LV0 0,urban central heat,
Load,ME0 0,H2 for industry,
Load,ME0 0,agriculture electricity,
Load,ME0 0,agriculture heat,
Load,ME0 0,agriculture machinery electric,
Load,ME0 0,electricity,
Load,ME0 0,industry electricity,
Load,ME0 0,land transport EV,
Load,ME0 0,low-temperature heat for industry,
Load,ME0 0,residential rural heat,
Load,ME0 0,residential urban decentral heat,
Load,ME0 0,services rural heat,
Load,ME0 0,services urban decentral heat,
Load,ME0 0,urban central heat,
Load,MK0 0,H2 for industry,
Load,MK0 0,agriculture electricity,
Load,MK0 0,agriculture heat,
Load,MK0 0,agriculture machinery electric,
Load,MK0 0,electricity,
Load,MK0 0,industry electricity,
Load,MK0 0,land transport EV,
Load,MK0 0,low-temperature heat for industry,
Load,MK0 0,residential rural heat,
Load,MK0 0,residential urban decentral heat,
Load,MK0 0,services rural heat,
Load,MK0 0,services urban decentral heat,
Load,MK0 0,urban central heat,
Load,NL0 0,H2 for industry,
Load,NL0 0,agriculture electricity,
Load,NL0 0,agriculture heat,
Load,NL0 0,agriculture machinery electric,
Load,NL0 0,electricity,
Load,NL0 0,industry electricity,
Load,NL0 0,land transport EV,
Load,NL0 0,low-temperature heat for industry,
Load,NL0 0,residential rural heat,
Load,NL0 0,residential urban decentral heat,
Load,NL0 0,services rural heat,
Load,NL0 0,services urban decentral heat,
Load,NL0 0,urban central heat,
Load,NO1 0,H2 for industry,
Load,NO1 0,agriculture electricity,
Load,NO1 0,agriculture heat,
Load,NO1 0,agriculture machinery electric,
Load,NO1 0,electricity,
Load,NO1 0,industry electricity,
Load,NO1 0,land transport EV,
Load,NO1 0,low-temperature heat for industry,
Load,NO1 0,residential rural heat,
Load,NO1 0,residential urban decentral heat,
Load,NO1 0,services rural heat,
Load,NO1 0,services urban decentral heat,
Load,NO1 0,urban central heat,
Load,PL0 0,H2 for industry,
Load,PL0 0,agriculture electricity,
Load,PL0 0,agriculture heat,
Load,PL0 0,agriculture machinery electric,
Load,PL0 0,electricity,
Load,PL0 0,industry electricity,
Load,PL0 0,land transport EV,
Load,PL0 0,low-temperature heat for industry,
Load,PL0 0,residential rural heat,
Load,PL0 0,residential urban decentral heat,
Load,PL0 0,services rural heat,
Load,PL0 0,services urban decentral heat,
Load,PL0 0,urban central heat,
Load,PT0 0,H2 for industry,
Load,PT0 0,agriculture electricity,
Load,PT0 0,agriculture heat,
Load,PT0 0,agriculture machinery electric,
Load,PT0 0,electricity,
Load,PT0 0,industry electricity,
Load,PT0 0,land transport EV,
Load,PT0 0,low-temperature heat for industry,
Load,PT0 0,residential rural heat,
Load,PT0 0,residential urban decentral heat,
Load,PT0 0,services rural heat,
Load,PT0 0,services urban decentral heat,
Load,PT0 0,urban central heat,
Load,RO0 0,H2 for industry,
Load,RO0 0,agriculture electricity,
Load,RO0 0,agriculture heat,
Load,RO0 0,agriculture machinery electric,
Load,RO0 0,electricity,
Load,RO0 0,industry electricity,
Load,RO0 0,land transport EV,
Load,RO0 0,low-temperature heat for industry,
Load,RO0 0,residential rural heat,
Load,RO0 0,residential urban decentral heat,
Load,RO0 0,services rural heat,
Load,RO0 0,services urban decentral heat,
Load,RO0 0,urban central heat,
Load,RS0 0,H2 for industry,
Load,RS0 0,agriculture electricity,
Load,RS0 0,agriculture heat,
Load,RS0 0,agriculture machinery electric,
Load,RS0 0,electricity,
Load,RS0 0,industry electricity,
Load,RS0 0,land transport EV,
Load,RS0 0,low-temperature heat for industry,
Load,RS0 0,residential rural heat,
Load,RS0 0,residential urban decentral heat,
Load,RS0 0,services rural heat,
Load,RS0 0,services urban decentral heat,
Load,RS0 0,urban central heat,
Load,SE1 0,H2 for industry,
Load,SE1 0,agriculture electricity,
Load,SE1 0,agriculture heat,
Load,SE1 0,agriculture machinery electric,
Load,SE1 0,electricity,
Load,SE1 0,industry electricity,
Load,SE1 0,land transport EV,
Load,SE1 0,low-temperature heat for industry,
Load,SE1 0,residential rural heat,
Load,SE1 0,residential urban decentral heat,
Load,SE1 0,services rural heat,
Load,SE1 0,services urban decentral heat,
Load,SE1 0,urban central heat,
Load,SI0 0,H2 for industry,
Load,SI0 0,agriculture electricity,
Load,SI0 0,agriculture heat,
Load,SI0 0,agriculture machinery electric,
Load,SI0 0,electricity,
Load,SI0 0,industry electricity,
Load,SI0 0,land transport EV,
Load,SI0 0,low-temperature heat for industry,
Load,SI0 0,residential rural heat,
Load,SI0 0,residential urban decentral heat,
Load,SI0 0,services rural heat,
Load,SI0 0,services urban decentral heat,
Load,SI0 0,urban central heat,
Load,SK0 0,H2 for industry,
Load,SK0 0,agriculture electricity,
Load,SK0 0,agriculture heat,
Load,SK0 0,agriculture machinery electric,
Load,SK0 0,electricity,
Load,SK0 0,industry electricity,
Load,SK0 0,land transport EV,
Load,SK0 0,low-temperature heat for industry,
Load,SK0 0,residential rural heat,
Load,SK0 0,residential urban decentral heat,
Load,SK0 0,services rural heat,
Load,SK0 0,services urban decentral heat,
Load,SK0 0,urban central heat,
Load,XK0 0,H2 for industry,
Load,XK0 0,agriculture electricity,
Load,XK0 0,agriculture heat,
Load,XK0 0,agriculture machinery electric,
Load,XK0 0,electricity,
Load,XK0 0,industry electricity,
Load,XK0 0,land transport EV,
Load,XK0 0,low-temperature heat for industry,
Load,XK0 0,residential rural heat,
Load,XK0 0,residential urban decentral heat,
Load,XK0 0,services rural heat,
Load,XK0 0,services urban decentral heat,
Load,XK0 0,urban central heat,
StorageUnit,AL0 0,hydro,0.3596438161708168
StorageUnit,AT0 0,PHS,0.6454744366715064
StorageUnit,AT0 0,hydro,0.46598635461462123
StorageUnit,BA0 0,PHS,0.02054790909090909
StorageUnit,BA0 0,hydro,0.41434974344516495
StorageUnit,BE0 0,PHS,0.13872224770642202
StorageUnit,BE0 0,hydro,0.48337150695644593
StorageUnit,BG0 0,PHS,0.5037297106481481
StorageUnit,BG0 0,hydro,0.2014500192193814
StorageUnit,CH0 0,PHS,0.5637452163953363
StorageUnit,CH0 0,hydro,0.24375885688583018
StorageUnit,CZ0 0,PHS,0.046251862378480245
StorageUnit,CZ0 0,hydro,0.3886563556721045
StorageUnit,DE0 0,PHS,0.12676673699316218
StorageUnit,DE0 1,PHS,0.14822837401231626
StorageUnit,ES0 0,PHS,0.6816352037448238
StorageUnit,ES0 0,hydro,0.24501156148753708
StorageUnit,ES6 0,PHS,0.5213373506266394
StorageUnit,ES6 0,hydro,0.24451234225617857
StorageUnit,FI1 0,hydro,0.49144378309137493
StorageUnit,FR0 0,PHS,0.31597532608903234
StorageUnit,FR0 0,hydro,0.461116095348508
StorageUnit,FR5 0,hydro,0.4508769054656697
StorageUnit,GB3 0,PHS,0.2961834545454545
StorageUnit,GB3 0,hydro,0.12370586907449209
StorageUnit,GR0 0,PHS,0.36469792560801145
StorageUnit,GR0 0,hydro,0.2435348168355417
StorageUnit,HR0 0,PHS,0.49411522181522183
StorageUnit,HR0 0,hydro,0.5055109511299628
StorageUnit,HU0 0,hydro,0.42908928571428573
StorageUnit,IE3 0,PHS,0.17162081632653062
StorageUnit,IE3 0,hydro,0.20118
StorageUnit,IT0 0,PHS,0.5765464861742621
StorageUnit,IT0 0,hydro,0.44446868403049256
StorageUnit,IT4 0,PHS,0.39829291463414634
StorageUnit,IT4 0,hydro,0.43651333333333336
StorageUnit,LT0 0,PHS,0.16856286666666667
StorageUnit,LU0 0,PHS,0.1596206259659969
StorageUnit,ME0 0,PHS,0.29200957654723125
StorageUnit,ME0 0,hydro,0.5478859929093434
StorageUnit,MK0 0,hydro,0.26794258760107814
StorageUnit,NO1 0,PHS,0.7741372599231754
StorageUnit,NO1 0,hydro,0.40687103586532564
StorageUnit,PL0 0,PHS,0.11478094583987442
StorageUnit,PL0 0,hydro,0.7441338974038884
StorageUnit,PT0 0,PHS,0.5934190160591385
StorageUnit,PT0 0,hydro,0.3221122555046384
StorageUnit,RO0 0,hydro,0.19268319572848175
StorageUnit,RS0 0,PHS,0.2851332410423453
StorageUnit,RS0 0,hydro,0.40311392228831794
StorageUnit,SE1 0,PHS,0.6404364130434782
StorageUnit,SE1 0,hydro,0.47264732618826305
StorageUnit,SI0 0,PHS,0.25093627777777777
StorageUnit,SI0 0,hydro,0.4322076745517971
StorageUnit,SK0 0,PHS,0.21295147838350434
StorageUnit,SK0 0,hydro,0.2950157577903683
StorageUnit,XK0 0,hydro,0.19612514285714286
Line,AL0 0,AC,0.38024504123162706
Line,AT0 0,AC,0.2697528119514955
Line,BA0 0,AC,0.34980572768772855
Line,BE0 0,AC,0.19874852243671087
Line,BG0 0,AC,0.4047832748082583
Line,CH0 0,AC,0.32340469702326596
Line,CZ0 0,AC,0.24300632666159686
Line,DE0 0,AC,0.29055112381458503
Line,DE0 1,AC,0.35867266385060753
Line,DK1 0,AC,0.5923632848241849
Line,EE0 0,AC,0.41388455058841406
Line,ES0 0,AC,0.4568260848794194
Line,FI1 0,AC,0.49411118621426087
Line,FR0 0,AC,0.36975252360846683
Line,GB3 0,AC,0.3298790580400758
Line,GR0 0,AC,0.4985422660047779
Line,HR0 0,AC,0.2774040719836636
Line,HU0 0,AC,0.25753083961487666
Line,IT0 0,AC,0.3627761700487415
Line,LT0 0,AC,0.4459397699956188
Line,ME0 0,AC,0.37158312966760715
Line,MK0 0,AC,0.4229487394676305
Line,NO1 0,AC,0.5213110617122722
Line,PL0 0,AC,0.260629870508027
Line,RO0 0,AC,0.3363440428569505
Line,RS0 0,AC,0.41982090770691766
Generator,AL0 0,load,0.0
Generator,AL0 0,offwind-ac,0.21895721075190086
Generator,AL0 0,offwind-dc,0.3269758730515085
Generator,AL0 0,onwind,0.048515380681338933
Generator,AL0 0,residential rural solar thermal,0.01744749605599013
Generator,AL0 0,residential urban decentral solar thermal,0.017242984040932326
Generator,AL0 0,ror,0.3447400414937759
Generator,AL0 0,services rural solar thermal,0.012802496954894231
Generator,AL0 0,services urban decentral solar thermal,0.01233398900476272
Generator,AL0 0,solar,0.14758466981649213
Generator,AL0 0,solar rooftop,0.14366257102122726
Generator,AL0 0,solar-hsat,0.15074923862298847
Generator,AL0 0,urban central solar thermal,0.01758860560535739
Generator,AT0 0,load,0.0
Generator,AT0 0,onwind,0.1253645906806076
Generator,AT0 0,residential rural solar thermal,0.01338572369348042
Generator,AT0 0,residential urban decentral solar thermal,0.013139533949624067
Generator,AT0 0,ror,0.47153932685414074
Generator,AT0 0,services rural solar thermal,0.012312035893170986
Generator,AT0 0,services urban decentral solar thermal,0.011017778514044204
Generator,AT0 0,solar,0.11195937313166644
Generator,AT0 0,solar rooftop,0.11875719793690766
Generator,AT0 0,solar-hsat,0.12123533558203142
Generator,AT0 0,urban central solar thermal,0.015362924930047173
Generator,BA0 0,load,0.0
Generator,BA0 0,offwind-ac,0.10154091967719223
Generator,BA0 0,onwind,0.04004873487571911
Generator,BA0 0,residential rural solar thermal,0.012881785191435286
Generator,BA0 0,residential urban decentral solar thermal,0.012398283442301362
Generator,BA0 0,services rural solar thermal,0.010593253991548325
Generator,BA0 0,services urban decentral solar thermal,0.010416027960022075
Generator,BA0 0,solar,0.11109979973268568
Generator,BA0 0,solar rooftop,0.12879563189445223
Generator,BA0 0,solar-hsat,0.127926291675771
Generator,BA0 0,urban central solar thermal,0.012312230313223873
Generator,BE0 0,load,0.0
Generator,BE0 0,nuclear,0.5733281012601861
Generator,BE0 0,offwind-ac,0.49472509505703416
Generator,BE0 0,offwind-dc,0.5278056695170228
Generator,BE0 0,onwind,0.2814463093012538
Generator,BE0 0,residential rural solar thermal,0.008124281612898238
Generator,BE0 0,residential urban decentral solar thermal,0.011905675078826146
Generator,BE0 0,ror,0.5186973420808895
Generator,BE0 0,services rural solar thermal,0.010476682453018008
Generator,BE0 0,services urban decentral solar thermal,0.010494044041455399
Generator,BE0 0,solar,0.10795110254450174
Generator,BE0 0,solar rooftop,0.09010355995229424
Generator,BE0 0,solar-hsat,0.10630722413790981
Generator,BE0 0,urban central solar thermal,0.014029532482172046
Generator,BG0 0,load,0.0
Generator,BG0 0,nuclear,0.4890664189451215
Generator,BG0 0,offwind-ac,0.26832463908367915
Generator,BG0 0,offwind-dc,0.3703778957406222
Generator,BG0 0,onwind,0.11335102114085321
Generator,BG0 0,residential rural solar thermal,0.0139243788260713
Generator,BG0 0,residential urban decentral solar thermal,0.01526591054349613
Generator,BG0 0,ror,0.19466059782608694
Generator,BG0 0,services rural solar thermal,0.014120805985220544
Generator,BG0 0,services urban decentral solar thermal,0.01342619266781593
Generator,BG0 0,solar,0.1369511609622751
Generator,BG0 0,solar rooftop,0.14287677880313435
Generator,BG0 0,solar-hsat,0.1277583300498206
Generator,BG0 0,urban central solar thermal,0.015773983045298794
Generator,CH0 0,load,0.0
Generator,CH0 0,nuclear,0.4911569360903733
Generator,CH0 0,onwind,0.03071299185962768
Generator,CH0 0,residential rural solar thermal,0.013203386036331076
Generator,CH0 0,residential urban decentral solar thermal,0.01540195020124227
Generator,CH0 0,ror,0.25602608496107954
Generator,CH0 0,services rural solar thermal,0.011290930502793993
Generator,CH0 0,services urban decentral solar thermal,0.01313974171095572
Generator,CH0 0,solar,0.12808104970208356
Generator,CH0 0,solar rooftop,0.12743427106600624
Generator,CH0 0,solar-hsat,0.15812371513402526
Generator,CH0 0,urban central solar thermal,0.018467012567041308
Generator,CZ0 0,load,0.0
Generator,CZ0 0,nuclear,0.602614053779176
Generator,CZ0 0,onwind,0.15590989088411372
Generator,CZ0 0,residential rural solar thermal,0.010463241251545796
Generator,CZ0 0,residential urban decentral solar thermal,0.011517116055203575
Generator,CZ0 0,ror,0.386935637758108
Generator,CZ0 0,services rural solar thermal,0.010686139969422527
Generator,CZ0 0,services urban decentral solar thermal,0.00961410656083267
Generator,CZ0 0,solar,0.10360315203696988
Generator,CZ0 0,solar rooftop,0.09915170027497777
Generator,CZ0 0,solar-hsat,0.10466507253943311
Generator,CZ0 0,urban central solar thermal,0.013551792640242174
Generator,DE0 0,load,0.0
Generator,DE0 0,nuclear,0.6622707605440499
Generator,DE0 0,offwind-ac,0.48594961695087807
Generator,DE0 0,offwind-dc,0.5820652619160696
Generator,DE0 0,onwind,0.24395558589413374
Generator,DE0 0,residential rural solar thermal,0.011839046329786529
Generator,DE0 0,residential urban decentral solar thermal,0.014849397610554269
Generator,DE0 0,ror,0.46785728231593937
Generator,DE0 0,services rural solar thermal,0.012383852224397543
Generator,DE0 0,services urban decentral solar thermal,0.01251338383269355
Generator,DE0 0,solar,0.10538088064275349
Generator,DE0 0,solar rooftop,0.10150129426235634
Generator,DE0 0,solar-hsat,0.10488356429054792
Generator,DE0 0,urban central solar thermal,0.018841806126523638
Generator,DE0 1,load,0.0
Generator,DE0 1,nuclear,0.6328089821241752
Generator,DE0 1,offwind-ac,0.4696709728824006
Generator,DE0 1,offwind-dc,0.5182106091138818
Generator,DE0 1,onwind,0.193744182590701
Generator,DE0 1,residential rural solar thermal,0.013151018772063353
