component,location,carrier,0
Generator,AL0 0,load,inf
Generator,AL0 0,offwind-ac,4.3177
Generator,AL0 0,offwind-dc,2698.74871
Generator,AL0 0,onwind,234.01258
Generator,AL0 0,residential rural solar thermal,24.95326
Generator,AL0 0,residential urban decentral solar thermal,24.25576
Generator,AL0 0,ror,48.2
Generator,AL0 0,services rural solar thermal,2.83206
Generator,AL0 0,services urban decentral solar thermal,2.85907
Generator,AL0 0,solar,21399.82093
Generator,AL0 0,solar rooftop,1878.4551
Generator,AL0 0,solar-hsat,152.42295
Generator,AL0 0,urban central solar thermal,24.31296
Generator,AT0 0,load,inf
Generator,AT0 0,onwind,3235.02145
Generator,AT0 0,residential rural solar thermal,2.99455
Generator,AT0 0,residential urban decentral solar thermal,3.05601
Generator,AT0 0,ror,4468.08037
Generator,AT0 0,services rural solar thermal,2.18345
Generator,AT0 0,services urban decentral solar thermal,2.17032
Generator,AT0 0,solar,126514.37706
Generator,AT0 0,solar rooftop,9923.98676
Generator,AT0 0,solar-hsat,195.3015
Generator,AT0 0,urban central solar thermal,6.41234
Generator,BA0 0,load,inf
Generator,BA0 0,offwind-ac,1.02375
Generator,BA0 0,onwind,435.00296
Generator,BA0 0,residential rural solar thermal,3.93097
Generator,BA0 0,residential urban decentral solar thermal,4.00395
Generator,BA0 0,services rural solar thermal,2.46606
Generator,BA0 0,services urban decentral solar thermal,2.52134
Generator,BA0 0,solar,1970.29144
Generator,BA0 0,solar rooftop,1552.52928
Generator,BA0 0,solar-hsat,66.35156
Generator,BA0 0,urban central solar thermal,9.39043
Generator,BE0 0,load,inf
Generator,BE0 0,nuclear,5931.20592
Generator,BE0 0,offwind-ac,2261.8
Generator,BE0 0,offwind-dc,871.14832
Generator,BE0 0,onwind,15231.88644
Generator,BE0 0,residential rural solar thermal,1.54503
Generator,BE0 0,residential urban decentral solar thermal,1.77775
Generator,BE0 0,ror,59.01534
Generator,BE0 0,services rural solar thermal,1.56125
Generator,BE0 0,services urban decentral solar thermal,1.6429
Generator,BE0 0,solar,56837.10579
Generator,BE0 0,solar rooftop,52.85604
Generator,BE0 0,solar-hsat,127.81476
Generator,BE0 0,urban central solar thermal,3.30651
Generator,BG0 0,load,inf
Generator,BG0 0,nuclear,2080.00035
Generator,BG0 0,offwind-ac,10.87632
Generator,BG0 0,offwind-dc,17.78001
Generator,BG0 0,onwind,702.83409
Generator,BG0 0,residential rural solar thermal,3.43883
Generator,BG0 0,residential urban decentral solar thermal,3.5248
Generator,BG0 0,ror,110.4
Generator,BG0 0,services rural solar thermal,2.72663
Generator,BG0 0,services urban decentral solar thermal,2.83774
Generator,BG0 0,solar,17161.32048
Generator,BG0 0,solar rooftop,4829.13939
Generator,BG0 0,solar-hsat,73.65684
Generator,BG0 0,urban central solar thermal,5.31453
Generator,CH0 0,load,inf
Generator,CH0 0,nuclear,3355.12186
Generator,CH0 0,onwind,87.00465
Generator,CH0 0,residential rural solar thermal,3.47482
Generator,CH0 0,residential urban decentral solar thermal,3.98461
Generator,CH0 0,ror,4202.6208
Generator,CH0 0,services rural solar thermal,1.93383
Generator,CH0 0,services urban decentral solar thermal,2.04098
Generator,CH0 0,solar,2973.28641
Generator,CH0 0,solar rooftop,12289.24432
Generator,CH0 0,solar-hsat,106304.71851
Generator,CH0 0,urban central solar thermal,9.09452
Generator,CZ0 0,load,inf
Generator,CZ0 0,nuclear,4164.0826
Generator,CZ0 0,onwind,339.68822
Generator,CZ0 0,residential rural solar thermal,1.86755
Generator,CZ0 0,residential urban decentral solar thermal,2.01413
Generator,CZ0 0,ror,40.22638
Generator,CZ0 0,services rural solar thermal,1.82951
Generator,CZ0 0,services urban decentral solar thermal,1.86602
Generator,CZ0 0,solar,13029.69701
Generator,CZ0 0,solar rooftop,102.97238
Generator,CZ0 0,solar-hsat,49.47765
Generator,CZ0 0,urban central solar thermal,3.58582
Generator,DE0 0,load,inf
Generator,DE0 0,nuclear,15272.11218
Generator,DE0 0,offwind-ac,7858.0
Generator,DE0 0,offwind-dc,21544.8075
Generator,DE0 0,onwind,30021.91661
Generator,DE0 0,residential rural solar thermal,1.82725
Generator,DE0 0,residential urban decentral solar thermal,2.16095
Generator,DE0 0,ror,1643.34253
Generator,DE0 0,services rural solar thermal,1.80195
Generator,DE0 0,services urban decentral solar thermal,1.96632
Generator,DE0 0,solar,76099.73053
Generator,DE0 0,solar rooftop,248.96125
Generator,DE0 0,solar-hsat,171.22155
Generator,DE0 0,urban central solar thermal,4.38305
Generator,DE0 1,load,inf
Generator,DE0 1,nuclear,7821.02644
Generator,DE0 1,offwind-ac,2268.10984
Generator,DE0 1,offwind-dc,268.43538
Generator,DE0 1,onwind,24393.34281
Generator,DE0 1,residential rural solar thermal,2.32777
Generator,DE0 1,residential urban decentral solar thermal,2.39075
Generator,DE0 1,ror,3593.68631
Generator,DE0 1,services rural solar thermal,2.03255
Generator,DE0 1,services urban decentral solar thermal,2.02074
Generator,DE0 1,solar,108295.72393
Generator,DE0 1,solar rooftop,17244.50558
Generator,DE0 1,solar-hsat,149.04038
Generator,DE0 1,urban central solar thermal,5.02501
Generator,DK0 0,load,inf
Generator,DK0 0,offwind-ac,1602.60562
Generator,DK0 0,offwind-dc,3.98952
Generator,DK0 0,onwind,64527.84762
Generator,DK0 0,residential rural solar thermal,1.56006
Generator,DK0 0,residential urban decentral solar thermal,1.69161
Generator,DK0 0,services rural solar thermal,1.54895
Generator,DK0 0,services urban decentral solar thermal,1.58456
Generator,DK0 0,solar,1637.89629
Generator,DK0 0,solar rooftop,11.99097
Generator,DK0 0,solar-hsat,40.17043
Generator,DK0 0,urban central solar thermal,2.86554
Generator,DK1 0,load,inf
Generator,DK1 0,offwind-ac,1050.01994
Generator,DK1 0,offwind-dc,3.81858
Generator,DK1 0,onwind,16035.68914
Generator,DK1 0,residential rural solar thermal,1.69573
Generator,DK1 0,residential urban decentral solar thermal,1.73182
Generator,DK1 0,services rural solar thermal,1.6453
Generator,DK1 0,services urban decentral solar thermal,1.6961
Generator,DK1 0,solar,906.61619
Generator,DK1 0,solar rooftop,71.3661
Generator,DK1 0,solar-hsat,17794.66386
Generator,DK1 0,urban central solar thermal,2.8866
Generator,EE0 0,load,inf
Generator,EE0 0,offwind-ac,3.75915
Generator,EE0 0,offwind-dc,3.16985
Generator,EE0 0,onwind,9536.09778
Generator,EE0 0,residential rural solar thermal,2.19776
Generator,EE0 0,residential urban decentral solar thermal,2.19884
Generator,EE0 0,services rural solar thermal,2.01052
Generator,EE0 0,services urban decentral solar thermal,2.13676
Generator,EE0 0,solar,6786.89701
Generator,EE0 0,solar rooftop,184.66172
Generator,EE0 0,solar-hsat,167.12376
Generator,EE0 0,urban central solar thermal,3.31058
Generator,ES0 0,load,inf
Generator,ES0 0,nuclear,4700.40014
Generator,ES0 0,offwind-ac,20.05441
Generator,ES0 0,offwind-dc,12.88244
Generator,ES0 0,onwind,66361.5838
Generator,ES0 0,residential rural solar thermal,14.30396
Generator,ES0 0,residential urban decentral solar thermal,14.69336
Generator,ES0 0,ror,130.0
Generator,ES0 0,services rural solar thermal,2.74733
Generator,ES0 0,services urban decentral solar thermal,2.6438
Generator,ES0 0,solar,36676.52147
Generator,ES0 0,solar rooftop,59715.22324
Generator,ES0 0,solar-hsat,422394.0219
Generator,ES0 0,urban central solar thermal,10.67319
Generator,ES6 0,load,inf
Generator,ES6 0,nuclear,3032.81195
Generator,ES6 0,offwind-ac,1.26118
Generator,ES6 0,offwind-dc,2.34867
Generator,ES6 0,onwind,2330.50943
Generator,ES6 0,residential rural solar thermal,2.72098
Generator,ES6 0,residential urban decentral solar thermal,2.687
Generator,ES6 0,ror,147.00825
Generator,ES6 0,services rural solar thermal,2.20827
Generator,ES6 0,services urban decentral solar thermal,2.17952
Generator,ES6 0,solar,271.16179
Generator,ES6 0,solar rooftop,777.49172
Generator,ES6 0,solar-hsat,566.74121
Generator,ES6 0,urban central solar thermal,3.51827
Generator,EU,biogas,347323678.55875
Generator,EU,gas,405447.26591
Generator,EU,load,inf
Generator,EU,oil primary,92254.74624
Generator,EU,solid biomass,1049092861.83616
Generator,FI1 0,load,inf
Generator,FI1 0,nuclear,4362.0002
Generator,FI1 0,offwind-ac,73.15602
Generator,FI1 0,offwind-dc,27731.18651
Generator,FI1 0,onwind,9468.43871
Generator,FI1 0,residential rural solar thermal,1.34358
Generator,FI1 0,residential urban decentral solar thermal,1.50464
Generator,FI1 0,ror,1470.6
Generator,FI1 0,services rural solar thermal,1.35925
Generator,FI1 0,services urban decentral solar thermal,1.37763
Generator,FI1 0,solar,319.27642
Generator,FI1 0,solar rooftop,15.96844
Generator,FI1 0,solar-hsat,66.64089
Generator,FI1 0,urban central solar thermal,2.78335
Generator,FR0 0,load,inf
Generator,FR0 0,nuclear,64683.58046
Generator,FR0 0,offwind-ac,17487.42389
Generator,FR0 0,offwind-dc,123499.23591
Generator,FR0 0,onwind,23553.1035
Generator,FR0 0,residential rural solar thermal,3.42362
Generator,FR0 0,residential urban decentral solar thermal,3.87188
Generator,FR0 0,ror,6830.08473
Generator,FR0 0,services rural solar thermal,2.41643
Generator,FR0 0,services urban decentral solar thermal,2.4818
Generator,FR0 0,solar,150492.22225
Generator,FR0 0,solar rooftop,36505.77234
Generator,FR0 0,solar-hsat,152.94054
Generator,FR0 0,urban central solar thermal,9.72089
Generator,FR5 0,load,inf
Generator,FR5 0,offwind-ac,2.04247
Generator,FR5 0,offwind-dc,3.40411
Generator,FR5 0,onwind,17.21427
Generator,FR5 0,residential rural solar thermal,4.85188
Generator,FR5 0,residential urban decentral solar thermal,0.0
Generator,FR5 0,ror,148.06013
