component,location,carrier,0
Generator,AL0 0,load,inf
Generator,AL0 0,offwind-ac,53.80356
Generator,AL0 0,offwind-dc,3998.7439
Generator,AL0 0,onwind,234.12116
Generator,AL0 0,residential rural solar thermal,22.47465
Generator,AL0 0,residential urban decentral solar thermal,22.91703
Generator,AL0 0,ror,48.2
Generator,AL0 0,services rural solar thermal,21.59097
Generator,AL0 0,services urban decentral solar thermal,21.17323
Generator,AL0 0,solar,15370.96521
Generator,AL0 0,solar rooftop,2571.24495
Generator,AL0 0,solar-hsat,863.53428
Generator,AL0 0,urban central solar thermal,37.95372
Generator,AT0 0,load,inf
Generator,AT0 0,onwind,3236.47563
Generator,AT0 0,residential rural solar thermal,31.76056
Generator,AT0 0,residential urban decentral solar thermal,31.91995
Generator,AT0 0,ror,4468.08037
Generator,AT0 0,services rural solar thermal,28.45647
Generator,AT0 0,services urban decentral solar thermal,26.13505
Generator,AT0 0,solar,124129.75763
Generator,AT0 0,solar rooftop,11826.47474
Generator,AT0 0,solar-hsat,1116.49302
Generator,AT0 0,urban central solar thermal,58.80958
Generator,BA0 0,load,inf
Generator,BA0 0,offwind-ac,6.30216
Generator,BA0 0,onwind,435.17518
Generator,BA0 0,residential rural solar thermal,23.30139
Generator,BA0 0,residential urban decentral solar thermal,22.95835
Generator,BA0 0,services rural solar thermal,20.9733
Generator,BA0 0,services urban decentral solar thermal,20.64465
Generator,BA0 0,solar,3396.17294
Generator,BA0 0,solar rooftop,2283.19375
Generator,BA0 0,solar-hsat,453.07779
Generator,BA0 0,urban central solar thermal,41.00656
Generator,BE0 0,load,inf
Generator,BE0 0,nuclear,5931.39478
Generator,BE0 0,offwind-ac,2261.8
Generator,BE0 0,offwind-dc,868.16765
Generator,BE0 0,onwind,15199.28472
Generator,BE0 0,residential rural solar thermal,18.46396
Generator,BE0 0,residential urban decentral solar thermal,26.37826
Generator,BE0 0,ror,59.01534
Generator,BE0 0,services rural solar thermal,22.56785
Generator,BE0 0,services urban decentral solar thermal,23.94874
Generator,BE0 0,solar,55049.17338
Generator,BE0 0,solar rooftop,458.27923
Generator,BE0 0,solar-hsat,844.0377
Generator,BE0 0,urban central solar thermal,48.15674
Generator,BG0 0,load,inf
Generator,BG0 0,nuclear,2080.0013
Generator,BG0 0,offwind-ac,124.35473
Generator,BG0 0,offwind-dc,264.80231
Generator,BG0 0,onwind,703.03118
Generator,BG0 0,residential rural solar thermal,24.04271
Generator,BG0 0,residential urban decentral solar thermal,27.05347
Generator,BG0 0,ror,110.4
Generator,BG0 0,services rural solar thermal,24.05785
Generator,BG0 0,services urban decentral solar thermal,24.07545
Generator,BG0 0,solar,11123.34183
Generator,BG0 0,solar rooftop,6127.90644
Generator,BG0 0,solar-hsat,792.2927
Generator,BG0 0,urban central solar thermal,50.50961
Generator,CH0 0,load,inf
Generator,CH0 0,nuclear,3355.07989
Generator,CH0 0,onwind,87.18212
Generator,CH0 0,residential rural solar thermal,28.31896
Generator,CH0 0,residential urban decentral solar thermal,34.99805
Generator,CH0 0,ror,4202.6208
Generator,CH0 0,services rural solar thermal,24.91383
Generator,CH0 0,services urban decentral solar thermal,30.04414
Generator,CH0 0,solar,67882.41276
Generator,CH0 0,solar rooftop,16118.98392
Generator,CH0 0,solar-hsat,49858.45256
Generator,CH0 0,urban central solar thermal,64.64276
Generator,CZ0 0,load,inf
Generator,CZ0 0,nuclear,4164.17606
Generator,CZ0 0,onwind,479.56358
